Reward,Action,Angle_unwrap,AngleSpeed,Angle
-4.230627222326723,-1.9801669833535367,-2.1016503141185834,-0.916058267412356,-2.1016503141185834
-4.504850317764193,-2.0639655088010507,-2.194792291372276,-1.8628395450738595,-2.194792291372276
-5.168130319336265,-2.064867856304082,-2.3333673999647258,-2.7715021718489994,-2.3333673999647258
-6.216725852074517,-2.111009311652945,-2.5140573466640195,-3.6137989339858634,-2.5140573466640195
-7.6304386158430635,-2.167664927580556,-2.7317654720150744,-4.354162507021093,-2.7317654720150744
-9.362415707848564,-2.177795628005555,-2.979415503365742,-4.9530006270133535,-2.979415503365742
-11.334138262815607,-2.174447319660821,-3.2481205535702147,-5.374101004089459,3.035064753609372
-12.103714218817448,-2.2328400186036474,-3.5278383588595688,-5.5943561057870905,2.755346948320018
-10.725618829452165,-2.2853574116057214,-3.8084294130458862,-5.611821083726341,2.4747558941337005
-9.277670323125044,-2.261272379406749,-4.080826587186694,-5.447943482816154,2.2023587199928927
-7.822392750724631,-2.2493691235128863,-4.337957284576344,-5.142613947793004,1.9452280226032423
-6.4325598815244325,-2.2524106762521834,-4.575186145996551,-4.74457722840414,1.7079991611830352
-5.172362442231061,-2.2480868425709315,-4.790267415649916,-4.3016253930673045,1.4929178915296701
-4.0816004909624315,-1.5487278278937142,-4.979577806248028,-3.7862078119622518,1.3036075009315582
-3.134010793673846,1.0398642471148678,-5.1249198306539965,-2.9068404881193493,1.15826547652559
-2.188317140054981,1.3289332590224956,-5.225940765634888,-2.0204186996178626,1.057244541544698
-1.5262118002924416,0.4864231592262372,-5.2906508354601485,-1.2942013965052066,0.992534471719438
-1.1529110915975405,-0.5391554270857901,-5.328001548578997,-0.7470142623769512,0.9551837586005896
-0.9686516162498828,-0.6874392599174759,-5.339892311125733,-0.23781525093472625,0.9432929960538534
-0.8967178706343799,-1.1227577086845428,-5.329847660686498,0.20089300878469016,0.9533376464930882
-0.9166400908579106,-1.936910565584912,-5.303754123625323,0.5218707412235014,0.9794311835542635
-0.9905203503730216,-2.209871102747631,-5.261528821842803,0.8445060356504082,1.0216564853367835
-1.1191010184557062,-2.3273340592850174,-5.2023170025411964,1.1842363860321337,1.08086830463839
-1.3125178737721122,-2.324750591295872,-5.125016430828552,1.5460114342528954,1.1581688763510345
-1.5843702816322869,-2.3175482806086247,-5.028363221662239,1.9330641833262685,1.254822085517347
-1.9522521799879915,-2.3037152355949826,-4.911066484055496,2.3459347521348537,1.3721188231240904
-2.437051050898841,-2.1900226630910535,-4.772007429192793,2.781181097254067,1.5111778779867937
-3.0583101719999397,-1.0745992327089249,-4.603574493077415,3.368658722307569,1.679610814102171
-3.957383389224593,1.2266799247345954,-4.38866324966319,4.298224868284501,1.8945220575163966
-5.437806057067138,1.0576052274114156,-4.130267835457082,5.167908284122163,2.152917471722504
-7.305994698116286,0.4620116431633957,-3.837083646519844,5.863683778744768,2.4461016606597425
-9.422008343215632,-0.5623728494774837,-3.5240886612813123,6.259899704770633,2.7590966458982744
-11.535248732785849,-2.1885461696344133,-3.2120972785808064,6.2398276540101145,3.0710880285987803
-13.329126594577676,-2.1006802702009657,-2.9124641623462244,5.992662324691636,-2.9124641623462244
-12.07412357505029,-0.6898581892966797,-2.6265223154667146,5.7188369375901935,-2.6265223154667146
-10.16913496684098,0.07682006083902865,-2.358476670477448,5.36091289978534,-2.358476670477448
-8.43684559394994,0.7033326773784887,-2.1116119502579918,4.9372944043891165,-2.1116119502579918
-6.898399582520211,1.3442285842242172,-1.8868138552096247,4.49596190096733,-1.8868138552096247
-5.583968774005051,1.5921395350493568,-1.685717737636968,4.021922351453136,-1.685717737636968
-4.4618546191416435,1.6199963104630255,-1.5097242902017918,3.5198689487035204,-1.5097242902017918
