Reward,Action,Angle_unwrap,AngleSpeed,Angle
-1.8154554674106984,-0.35213944247486084,1.397275762721163,1.2129105732057552,1.397275762721163
-2.100392361874205,-0.9474169761864728,1.4877525281723418,1.8095353090235804,1.4877525281723418
-2.5408508405700663,0.03810546633418036,1.6158858538050385,2.5626665126539288,1.6158858538050385
-3.2702438142502634,1.5590882640954913,1.7931742278992684,3.545767481884597,1.7931742278992684
-4.475938939920079,1.7939968670317863,2.0204941695823098,4.546398833660826,2.0204941695823098
-6.151562632920292,1.480441870838288,2.292689118642354,5.443898981200881,2.292689118642354
-8.220182146785827,0.3938785254021275,2.5959840180887603,6.065897988928126,2.5959840180887603
-10.421971525802624,-1.8239140391283508,2.905059754314659,6.181514724517967,2.905059754314659
-12.264484605081988,-2.167971177032185,3.2079229959615296,6.057264832937426,-3.075262311218057
-13.129073279613117,-1.6701111282935217,3.4957748398720376,5.757036878210148,-2.787410467307549
-11.084279067744449,-0.5240160127338489,3.7666906851024384,5.418316904608016,-2.5164946220771482
-9.268657047407428,0.3099299729349087,4.017986876252219,5.025923822995607,-2.265198430927368
-7.657724373798169,0.7806502846245933,4.246321577725603,4.566694029467695,-2.0368637294539833
-6.236514903799208,1.4938592826738608,4.452359883488295,4.120766115253849,-1.830825423691291
-5.052418491037461,1.5573764286888765,4.633839168810684,3.629585706447748,-1.6493461383689028
-4.040240751750512,1.5839278876003111,4.789813542685087,3.1194874774880783,-1.4933717644944997
-3.205853595963245,1.6044178861308918,4.92043339262198,2.6123969987378635,-1.3627519145576061
-2.542068278829505,1.5854621716158437,5.026252832373213,2.1163887950246725,-1.256932474806373
-2.030377976018841,1.6089054121885515,5.108471021620359,1.6443637849428865,-1.1747142855592279
-1.6528274508399419,1.5749833077990631,5.167904848958947,1.1886765467717388,-1.1152804582206397
-1.3876165385471548,1.5718920999212038,5.20545158440187,0.7509347088584912,-1.0777337227777164
-1.2202104637011788,1.5199318379541982,5.221364531797282,0.3182589479082329,-1.0618207753823043
-1.1399748741479203,1.54358003423058,5.216107673371467,-0.10513716851630184,-1.0670776338081194
-1.1420741710846565,1.5212205924062978,5.189417707074378,-0.5337993259417504,-1.0937676001052081
-1.227118551244636,1.5155250466907901,5.1407805632211865,-0.9727428770638628,-1.1424047439584
-1.4019707551040557,1.5030920123367657,5.0693052941184025,-1.4295053820557055,-1.213880013061184
-1.6801211570557653,1.5059572416633829,4.9739880040007085,-1.9063458023538609,-1.309197303178878
-2.079320540051506,1.3811334423013546,4.852805052264039,-2.4236590347334097,-1.430380254915547
-2.6338478661755618,-0.6692390147068736,4.689471888521917,-3.26666327484244,-1.5937134186576698
-3.6110313559299505,-2.4253356901236915,4.473648571719437,-4.316466336049615,-1.8095367354601495
-5.141611360004736,-2.3715747601835178,4.2063888819522015,-5.3451937953447,-2.076796425227385
-7.174193062816397,-2.4158842972477266,3.89132831036856,-6.3012114316728125,-2.3918569968110264
-9.695506443858275,-2.425076871792621,3.5357135393142634,-7.112295421085935,-2.7474717678653233
-12.611075730897,-2.4222157818783607,3.15069889498151,-7.700292886655054,-3.1324864121980767
-15.745922176632627,-2.4095162258662532,2.75069889498151,-8.0,2.75069889498151
-13.9703444108525,-2.425748064868072,2.3506988949815097,-8.0,2.3506988949815097
-11.929785294867294,-2.420878952253253,1.9623607220975208,-7.766763457679777,1.9623607220975208
-9.887121064386099,-2.36513413682677,1.5936842928391324,-7.373528585167778,1.5936842928391324
-7.978628687633963,1.3808268403989268,1.2728542429564662,-6.416600997653321,1.2728542429564662
-5.740044311033191,1.6154104470237725,0.9999876197354419,-5.4573324644204835,0.9999876197354419
-3.9807228040697855,1.581076128419152,0.7705339785647336,-4.589072823414168,0.7705339785647336
