Reward,Action,Angle_unwrap,AngleSpeed,Angle
-0.8639915105734991,-0.5638677441685993,0.9284621836231374,0.13594758662333584,0.9284621836231374
-0.8659361401764116,-1.4303632850767614,0.9545580746096244,0.5219178197297369,0.9545580746096244
-0.9411386018558459,-1.6485335902763945,0.9988921536977612,0.8866815817627398,0.9988921536977612
-1.079220070596808,-1.6775318578577303,1.0621774399759734,1.2657057255642417,1.0621774399759734
-1.2913044890870171,-1.69778582880607,1.1454825039041403,1.6661012785633418,1.1454825039041403
-1.5925666499917277,-1.6873459035380811,1.250291572020576,2.096181362328712,1.250291572020576
-2.005416057802362,-1.6701533939295348,1.3781648591148157,2.5574657418847933,1.3781648591148157
-2.556049209361009,-1.6271841846011303,1.5306406595599382,3.0495160089024447,1.5306406595599382
-3.272934150599175,-0.34428628474408324,1.7180040829766847,3.7472684683349353,1.7180040829766847
-4.359740126502284,2.198696746492789,1.9574619247893947,4.789156836254199,1.9574619247893947
-6.1292595072242335,2.247918585668189,2.2466512022339007,5.783785548890116,2.2466512022339007
-8.393593673690347,0.9667065926649604,2.5723472462441888,6.513920880205773,2.5723472462441888
-10.862658793149738,-1.6037189690206357,2.906227770594325,6.677610487002717,2.906227770594325
-12.908082951736848,-1.6955575927460995,3.236136531396999,6.598175216053478,-3.0470487757825877
-13.63896273388666,-0.9299858677779621,3.555530282192813,6.387875015916287,-2.7276550249867735
-11.520600671889525,0.06336132244851156,3.860316086295567,6.095716082055068,-2.4228692208840195
-9.586232970283609,0.402806993481261,4.143432027686222,5.6623188278130945,-2.1397532794933647
-7.785530127007619,0.8947508727825546,4.401666223916231,5.16468392460018,-1.8815190832633555
-6.20858231326786,1.035494317383033,4.631962396099227,4.605923443659909,-1.6512229110803596
-4.8496004752919175,1.2689745189030626,4.834397094976934,4.04869397755415,-1.4487882122026525
-3.7421795762056815,2.12093822903956,5.014610559913766,3.6042692987366403,-1.2685747472658202
-2.9123576071820896,2.183150914279252,5.174023614455583,3.188261090836324,-1.1091616927240031
-2.2507405389404616,2.2089016041261678,5.3148619586970725,2.8167668848298058,-0.968323348482514
-1.7350676755637688,2.1990651484802517,5.439802675037699,2.498814326812516,-0.8433826321418876
-1.33970156818693,2.2035545634358655,5.551734767502087,2.2386418492877893,-0.7314505396774991
-1.0401716249327708,2.2485288513173085,5.653618741037975,2.037679470717753,-0.6295665661416117
-0.8155678237417994,2.1969955822841647,5.748422921718882,1.8960836136181445,-0.5347623854607042
-0.6488693193934117,1.839892254091288,5.837914921329088,1.7898399922041224,-0.4452703858504983
-0.5202889921586564,1.2924998544986166,5.920949347933711,1.6606885320924396,-0.36223595924587504
-0.4077597172502311,0.869590143180798,5.997216976433891,1.5253525700036168,-0.28596833074569555
-0.3147996822373993,0.5930849570302135,6.067354495016117,1.4027503716445422,-0.21583081216346955
-0.24354542455483405,0.4377494269578207,6.1327441703587375,1.3077935068524182,-0.15044113682084895
-0.1937519000012817,0.29492150955426993,6.194725470726183,1.2396260073489116,-0.08845983645340308
-0.16152788806610704,0.1883655785006319,6.254806593690748,1.201622459291258,-0.028378713488838053
-0.14520654054161847,0.10740435289043744,6.314629190383131,1.1964519338476645,0.031443883203544166
-0.14413902452460187,-0.024160565021570657,6.3754495341605475,1.216406875548355,0.09226422698096101
-0.15654253497994552,-0.2554969890622877,6.4378086522673685,1.2471823621364078,0.15462334508778208
-0.17964554406580052,-0.4367845890715594,6.5026671840418775,1.2971706354901835,0.219481876862291
-0.2166956531376923,-0.5081270597966858,6.571879411321522,1.3842445455928702,0.28869410414193525
-0.27528041652504226,-0.5681853204424787,6.6475065217575775,1.512542208721133,0.364321214577991
-0.36193654066141984,-0.6543698904569725,6.7315876758665345,1.6816230821791205,0.44840236868694805
-0.484994772404291,-1.0697986298669973,6.8239025801437965,1.846298085545245,0.5407172729642099
-0.6357438265838631,-1.577020999609386,6.923692992071196,1.9958082385479905,0.6405076848916094
-0.8115033849772123,-1.7112095331664101,7.033059429110385,2.1873287407838133,0.7498741219307986
-1.0436801776288631,-1.7112208687038954,7.155149709048339,2.441805598759073,0.8719644018687525
-1.3596523436716048,-1.757545826474833,7.292768176286267,2.752369344758544,1.0095828691066806
-1.7797999439222525,-1.7287779880363252,7.449168680441909,3.1280100831128608,1.1659833732623228
-2.3409737900592424,-1.7354697719880408,7.627022264341563,3.5570716779930587,1.3438369571619766
-3.0738262529668687,-1.628678388901521,7.82919907613713,4.043536235911364,1.546013768957544
-4.025270232974923,0.3051721740127161,8.07115316404268,4.839081758111017,1.7879678568630941
-5.542482183089773,1.9954698058067064,8.364692430519131,5.8707853295290215,2.081507123339545
-7.779756697106807,0.6875711252085168,8.696103378903606,6.6282189676895085,2.41291807172402
-10.218346294275676,-1.6864178187560146,9.039836745467571,6.874667331279286,2.7566514382879848
-12.328167256707005,-1.713187939462768,9.384802627030533,6.899317631259235,3.1016173198509462
-14.382689550641773,-1.6128155945270322,9.71917106742118,6.687368807812952,-2.847199546937992
-12.57871923580094,-0.2895143279200032,10.04048718336139,6.4263223188042105,-2.5258834309977822
-10.50989222779351,0.20800550057982964,10.341705678631682,6.024369905405816,-2.2246649357274912
-8.578942412271005,0.7106759456160692,10.618489120329878,5.535668833963928,-1.947881494029295
-6.859512293650536,0.9523838179976528,10.867550120909215,4.981220011586687,-1.6988204934499582
-5.367584081078896,0.5811469092788142,11.083776619801043,4.324529977836615,-1.4825939945581301
