Reward,Action,Angle_unwrap,AngleSpeed,Angle
-1.8472703309737848,1.8914485151257132,-1.3137805071585964,0.3776746948947163,-1.3137805071585964
-1.7439124053336736,1.9050897163633325,-1.3168768313682062,-0.061926484192195826,-1.3168768313682062
-1.7380023402449951,1.858564582194269,-1.3423314943270297,-0.5090932591764663,-1.3423314943270297
-1.831191270296036,1.849279584029432,-1.3904421315764333,-0.962212744988074,-1.3904421315764333
-2.029287901235153,1.836639134557817,-1.4616697335537867,-1.4245520395470683,-1.4616697335537867
-2.34264736993582,1.7983627584139992,-1.5566865498407867,-1.9003363257399997,-1.5566865498407867
-2.787708911284573,1.8188132770191527,-1.6755585337532155,-2.3774396782485816,-1.6755585337532155
-3.3760333087843897,1.8207049129640591,-1.8180696354576649,-2.8502220340889783,-1.8180696354576649
-4.121132847765497,1.8382285036688888,-1.9831534013815584,-3.3016753184778733,-1.9831534013815584
-5.026599977038781,1.8964632247790616,-2.1683703952733806,-3.70433987783644,-2.1683703952733806
-6.077561919156565,1.8757278602182272,-2.370520791548536,-4.043007925503106,-2.370520791548536
-7.257513017293588,1.8849099611376552,-2.5846682758570974,-4.282949686171229,-2.5846682758570974
-8.517890034731577,1.7361270351140756,-2.8056164768890675,-4.418964020639404,-2.8056164768890675
-9.826842688877596,-1.6231364439308391,-3.0511016109163505,-4.909702680545657,-3.0511016109163505
-11.72373908127207,-2.074458949994926,-3.3149755297049506,-5.277478375771991,2.968209777474636
-11.599447083770125,-2.1006984331063188,-3.5873801177750217,-5.448091761401436,2.695805189404565
-10.2395360032856,-2.0786416682590474,-3.8586158863324855,-5.424715371149263,2.4245694208471007
-8.825290562305158,-2.075636838629152,-4.120208762271846,-5.231857518787241,2.16297654490774
-7.415700877287688,-0.0058118508591688545,-4.350730512712424,-4.610435008811535,1.9324547944671624
-5.860207323456461,0.4633505690479621,-4.542702960081919,-3.8394489473898945,1.7404823470976674
-4.504017540629016,-0.7758338153727732,-4.703532742136073,-3.2165956410830483,1.5796525650435138
-3.5321152021401154,-1.4711302009385818,-4.837897471305576,-2.687294583390063,1.4452878358740107
-2.8142000243861403,-1.7854629844942551,-4.948448142496686,-2.211013423822254,1.3347371646829
-2.274084470198669,-1.92435323698758,-5.0369714438121305,-1.7704660263088736,1.246213863367456
-1.8704324952577829,-1.9820461591880392,-5.104818192562669,-1.356934975010741,1.1783671146169177
-1.5766763094513394,-2.0461624180570035,-5.153015587308394,-0.9639478949145004,1.1301697198711926
-1.3742031501247394,-2.097360047558809,-5.182294809966604,-0.5855844531641993,1.1008904972129827
-1.250250802032609,-2.1005211231713257,-5.19313862264733,-0.21687625361455304,1.090046684532256
-1.1969053053979497,-2.1116655370197988,-5.185733116413196,0.14811012468269386,1.0974521907663901
-1.210594971921301,-2.117247764579829,-5.1599507804653575,0.5156467189567709,1.123234526714229
-1.2922449558800255,-2.1133127950663844,-5.11536200860242,0.8917754372587365,1.1678232985771662
-1.4473375997494535,-2.066119361700485,-5.051277017736619,1.281699817316019,1.2319082894429674
-1.6858734757690892,-2.086265391538023,-4.9668248428282284,1.689043498167824,1.316360464351358
-2.0220916659776247,-2.0554403757742605,-4.86107996381448,2.114897580274944,1.4221053433651065
-2.4736627851328685,-2.012846786524104,-4.733248865510848,2.5566219660726333,1.549936441668739
-3.0598465312704226,-1.9778701466891488,-4.582759951789184,3.0097782744333186,1.7004253553904027
-3.8012502492173055,-1.9817501955711132,-4.409948792682637,3.4562231821309353,1.8732365144969496
-4.707562907714611,-2.0072760779697068,-4.216339664046634,3.8721825727200274,2.0668456431329525
