Reward,Action,Angle_unwrap,AngleSpeed,Angle
-0.03795522997477418,0.8355511898764378,-0.09233215080807508,0.5191556408804784,-0.09233215080807508
-0.03609028352215872,0.7828151145139877,-0.06396079345428095,0.5674271470758823,-0.06396079345428095
-0.03683693670198959,0.7406732605008275,-0.03243128134496988,0.6305902421862212,-0.03243128134496988
-0.041284406827491085,0.6842612540300628,0.0030142303006242327,0.7089102329118824,0.0030142303006242327
-0.05057866312488744,0.5605405497056468,0.042776829534121416,0.7952519846699437,0.042776829534121416
-0.065264240341241,0.4379626514912869,0.0874277905842964,0.8930192210034995,0.0874277905842964
-0.08742078219728172,0.16979612086377927,0.13662658962953714,0.9839759809048148,0.13662658962953714
-0.11548884996843478,-0.033939282218842015,0.19067841613601536,1.081036530129565,0.19067841613601536
-0.1533330655248167,-0.3328801544402955,0.2493408311960588,1.1732483012008683,0.24934083119605877
-0.2000722767691098,-0.5002689681520673,0.3135049250715751,1.283281877510325,0.3135049250715751
-0.26331186482823793,-0.5876130269672659,0.3848267192574844,1.426435883718187,0.3848267192574844
-0.35194560738635017,-0.6181185128944189,0.4655900696512889,1.6152670078760885,0.4655900696512889
-0.4779677153689022,-0.5337150341829995,0.5591861875510262,1.8719223579947477,0.5591861875510262
-0.6631697579475583,-0.2668972904417537,0.6706741950977141,2.2297601509337563,0.6706741950977141
-0.9470853979178896,0.3138293783414177,0.8078227090290863,2.742970278627444,0.8078227090290863
-1.4049998097402363,0.18353630102109086,0.9734521534706664,3.3125888888316024,0.9734521534706664
-2.0452856345485992,-0.593316787949353,1.1656379330641584,3.8437155918698416,1.1656379330641584
-2.836634962488652,-0.7128929598721718,1.386941014541176,4.426061629540351,1.386941014541176
-3.8831783749557856,-0.7555410580116486,1.6394455193812911,5.050090096802307,1.6394455193812911
-5.238699840018442,-0.759756814367895,1.9236635194674745,5.68436000172366,1.9236635194674745
-6.932352311659431,-0.8222606702613395,2.23690402823625,6.264810175375508,2.23690402823625
-8.929250080943007,-0.8519366494027434,2.573238741579621,6.726694266867429,2.573238741579621
-11.14716399327837,-0.8745262268137792,2.923198713541181,6.999199439231198,2.923198713541181
-13.444856448716251,-0.9415151905328324,3.2742221462921512,7.020468655019407,-3.0089631608874354
-13.983345686840394,-0.8879018254803659,3.613627277993823,6.788102634033427,-2.6695580291857635
-11.734866709609625,-0.7020693714237676,3.9307156636603553,6.34176771333064,-2.3524696435192314
-9.555982482481475,-0.25939509956984,4.219243496052388,5.7705566478406665,-2.063941811127198
-7.589916391399456,0.35803503547374305,4.477424785594289,5.1636257908380285,-1.8057605215852972
-5.927898813286,0.908086553821394,4.705947123876059,4.570446765635372,-1.5772381833035276
-4.578247194907465,1.2917214429463149,4.906658151055645,4.014220543591734,-1.3765271561239418
-3.5097388677268357,1.8748863754311549,5.0846362378831165,3.559561736549436,-1.19854906929647
-2.707567847142115,2.411291310751727,5.2426826116194905,3.1609274747274823,-1.040502695560096
-2.0857921095165333,2.5806013258013762,5.3833792881205245,2.813933530020704,-0.899806019059062
-1.6054730630723912,2.685275854318363,5.509705727831412,2.5265287942177426,-0.7734795793481741
-1.2406054344697628,2.704586573624788,5.6248335782981185,2.302557009334105,-0.658351728881468
-0.9676038770445808,2.678526203846091,5.732018407577562,2.1436965855888848,-0.5511668996020245
-0.7673284563234513,2.472213191477344,5.8345651737306055,2.05093532306087,-0.44862013344898105
-0.6258935940736601,2.0562228443070243,5.935847341499624,2.0256433553803643,-0.34733796567996245
-0.5334985596265029,1.5911621237781652,6.036298376957657,2.0090207091606347,-0.2468869302219299
-0.4658773954920584,1.1435987906693166,6.136161910595879,1.997270672764484,-0.14702339658370736
-0.42090599960608704,0.6173381849262047,6.23516194454249,1.9800006789322089,-0.0480233626370963
-0.3943554172101921,0.09436627584676448,6.333069541589001,1.9581519409302293,0.049884234409414786
-0.3859690012735321,-0.2113339869402453,6.431262016784299,1.9638495039059118,0.1480767096047122
-0.40768705733150334,-0.29976324824077283,6.532738873743018,2.029537139174421,0.24955356656343117
-0.4742696323544191,-0.3009150063736954,6.641220294893158,2.169628423002802,0.35803498771357106
-0.5990310308819435,-0.336495267015442,6.760319295500229,2.381980012141426,0.47713398832064224
-0.7951756470873209,-0.3686820478839308,6.8938744986737595,2.671104063470627,0.610689191494173
-1.0865897408233078,-0.4108046087497124,7.045852375473402,3.0395575359928064,0.7626670682938153
-1.5060443001429424,-0.7015993315226858,7.2184752140263555,3.4524567710590732,0.935289906846769
-2.0674970059444933,-0.8854493163875823,7.414636102568606,3.923217770845017,1.1314507953890194
-2.820199722076821,-0.9246901875555484,7.637800448458085,4.463286917789586,1.3546151412784988
-3.8279453534586456,-0.932824434988482,7.89059575020396,5.055906034917501,1.6074104430243732
-5.140873528833044,-0.9416013475495429,8.173803908522938,5.664163166379553,1.8906186013433517
-6.783552881872165,-0.9163779731023972,8.4857376561527,6.238674952595247,2.202552348973114
-8.74415309813015,-0.8998509594569524,8.821184710777557,6.708941092497165,2.53799940359797
