Reward,Action,Angle_unwrap,AngleSpeed,Angle
-2.857680574495093,1.2487052436376889,-1.7084925165106872,-0.3869329035470824,-1.7084925165106872
-2.9354826355795995,1.250699572975437,-1.7556039717276863,-0.9422291043399822,-1.7556039717276863
-3.1720470089062034,1.0593086677847423,-1.8316320475172982,-1.5205615157922314,-1.8316320475172982
-3.5862718326435297,-0.4302822565285228,-1.947118794973532,-2.3097349491246693,-1.947118794973532
-4.328759155259971,-2.5159919849084336,-2.112481383352135,-3.3072517675720716,-2.112481383352135
-5.560369020420209,-2.738702514657408,-2.3249755135752768,-4.249882604462831,-2.3249755135752768
-7.215661353896199,-2.7455304108210736,-2.5798009109904405,-5.096507948303271,-2.5798009109904405
-9.256812067058949,-2.7617144771427595,-2.8696026861883253,-5.7960355039576905,-2.8696026861883253
-11.598022332893061,-2.7673129819523057,-3.184478790634905,-6.2975220889315855,3.0987065165446817
-13.5718605217346,-2.769845732338751,-3.5127471578786658,-6.565367344875233,2.770438149300921
-11.989732376417315,-2.8232743574688413,-3.8424145913730534,-6.593348669887737,2.4407707158065333
-10.308586355409776,-2.8796961815155484,-4.162900295283139,-6.409714078201714,2.120285011896448
-8.608051988102442,-2.3576506791688434,-4.4664063116292745,-6.070120326922719,1.816778995550312
-6.98569320846956,0.6092712570943033,-4.7289715996438835,-5.251305760292155,1.554213707535703
-5.173627295028608,0.6525546176167752,-4.949147883844369,-4.403525684009726,1.3340374233352172
-3.7189527793852015,0.4394172880116235,-5.129574665052613,-3.608535624164864,1.1536106421269736
-2.6329782461756754,0.08830322969920079,-5.275055438689615,-2.9096154727400743,1.008129868489971
-1.863017517202988,-0.3247545850902984,-5.391253032407816,-2.3239518743639924,0.8919322747717706
-1.3356405757739325,-0.14886758678229373,-5.479381389536396,-1.7625671425716478,0.8038039176431904
-0.956833432264846,0.2615359229412456,-5.538548185638079,-1.1833359220336126,0.7446371215415077
-0.6945776807847213,0.25465185957315073,-5.570391154608256,-0.6368593794035619,0.7127941525713306
-0.5486346035806094,0.010617311311210464,-5.577631361148929,-0.14480413081345828,0.7055539460306577
-0.5000660791050526,-0.4035897862391568,-5.563581405269517,0.2809991175882437,0.7196039019100697
-0.5268683837639284,-1.0689049121387524,-5.53283248005217,0.6149785043469058,0.750352827127416
-0.6048492212589799,-2.3231000986872536,-5.49151242193712,0.8264011623010323,0.7916728852424664
-0.6990398453333807,-2.7623034779857947,-5.438509998934604,1.0600484600503095,0.8446753082449823
-0.8298466501242587,-2.847966379356185,-5.37246674225672,1.320865133557675,0.9107185649228662
-1.007876774599998,-2.802525169664877,-5.2918005648790345,1.6133235475537189,0.991384742300552
-1.247124994175463,-2.809569355004452,-5.194754951093608,1.9409122757085109,1.0884303560859785
-1.5653946862490469,-2.8150079710365183,-5.0794880916139835,2.3053371895924903,1.203697215565603
-1.9843449425322033,-2.8083932316175546,-4.944219766105226,2.70536651017516,1.3389655410743606
-2.5287295156222847,-2.8006386083238244,-4.787454663640657,3.135302049291384,1.495730643538929
-3.2233286316978305,-1.7625491900588603,-4.606514284064005,3.6188075915330455,1.6766710231155815
-4.122329435098978,1.2356686003165749,-4.379016370939655,4.549958262486993,1.9041689362399314
-5.697854163081934,1.3352176989008122,-4.106068921524158,5.458948988309939,2.1771163856554288
-7.721457238437786,1.268493615048814,-3.7927921231781263,6.2655359669206385,2.4903931840014604
-10.127790322548764,0.19497781981628404,-3.4553227093660666,6.749388276241191,2.82786259781352
-12.556229206424337,-1.999530936369888,-3.1212769489510315,6.680915208300683,-3.1212769489510315
-14.2098325941034,-2.353898723381022,-2.802992975055675,6.3656794779071335,-2.802992975055675
-11.911332580964663,-1.5412466410013836,-2.508724598693191,5.885367527249677,-2.508724598693191
-9.757791693262082,-0.5809372541594975,-2.24099299419727,5.354632089918416,-2.24099299419727
-7.889266545233777,-0.0919964897376634,-2.0033400954877183,4.753057974191041,-2.0033400954877183
-6.27252756830154,0.004417091341263446,-1.7997004081084078,4.072793747586208,-1.7997004081084078
-4.8988656351137205,1.0859029102178148,-1.6244382859679078,3.5052424428100006,-1.6244382859679078
-3.869167748378563,1.3021310120515153,-1.4768562418019804,2.951640883318551,-1.4768562418019804
-3.0540285923833603,1.306079257219551,-1.3568132609855041,2.4008596163295306,-1.3568132609855041
-2.419019976499108,1.2903726519081848,-1.2637372171281376,1.8615208771473253,-1.2637372171281376
-1.9452338373052305,1.294637302461923,-1.1966973907886338,1.3407965267900743,-1.1966973907886338
-1.6134473262203437,1.2606143243620802,-1.1551093549829785,0.8317607161131075,-1.1551093549829785
-1.4050397405829531,1.2567934304656585,-1.138401835616225,0.3341503873350644,-1.138401835616225
-1.3086589584632171,1.2387780241872144,-1.1464521667438197,-0.16100662255188825,-1.1464521667438197
-1.3185756838184073,1.2770277742680525,-1.1790988753185672,-0.6529341714949453,-1.1790988753185672
-1.4344762268106424,1.2529029501736586,-1.237008650877946,-1.1581955111875786,-1.237008650877946
-1.6658421259785046,1.2288366116466063,-1.3211324589863591,-1.6824761621682616,-1.3211324589863591
-2.029896934896727,1.197228918352638,-1.4326143824849222,-2.229638469971267,-1.4326143824849222
-2.5506771494635987,1.0790782563663122,-1.5731457711882382,-2.810627774066317,-1.5731457711882382
-3.2651368968943792,-0.6216357869719743,-1.7558393247959736,-3.6538710721547054,-1.7558393247959736
-4.422049115692879,-2.6195852966399533,-1.990392691168272,-4.691067327445967,-1.990392691168272
-6.16627433211918,-2.692327837323788,-2.274193062012051,-5.676007416875577,-2.274193062012051
-8.397660102946404,-2.583444318426033,-2.6015927906916643,-6.547994573592263,-2.6015927906916643
-11.059908342158213,-2.804988473256572,-2.9632726146485138,-7.233596479136995,-2.9632726146485138
-14.017476391024154,-2.83062183037612,-3.3466040574482427,-7.666628855994565,2.936581249731344
-14.505229237830553,-2.8756929275051712,-3.737301313061805,-7.8139451122712495,2.5458839941177813
-12.591299133263881,-2.913706832524909,-4.121957487838456,-7.693123495533018,2.1612278193411303
-10.589606973996622,-0.5351403090708251,-4.479475944828693,-7.150369139804746,1.803709362350893
-8.367374116366928,1.108498528396241,-4.792193231925035,-6.254345741926827,1.4909920752545516
-6.136107516742209,1.1687952406267434,-5.058763904827302,-5.331413458045331,1.2244214023522846
-4.342900055758503,1.1381296751604308,-5.281525746352268,-4.4552368304993335,1.0016595608273182
-2.989306718867714,1.035046611107143,-5.464935994912445,-3.668204971203548,0.818249312267141
-2.015919822545205,0.902836886328126,-5.614201828565483,-2.9853166730607765,0.6689834786141031
-1.3398096016568513,1.0291468081670443,-5.73249197760038,-2.365802980697908,0.5506933295792068
-0.8641383552776267,1.082976309382382,-5.823036872425331,-1.8108978964990263,0.46014843475425526
-0.5409475509728529,1.129535219283583,-5.888457211577909,-1.3084067830515582,0.39472809560167765
-0.3282283258315363,1.1068989929873774,-5.931154912992043,-0.8539540282826784,0.3520303941875434
-0.1977755167579236,0.9624812123180732,-5.953703840454675,-0.4509785492526249,0.32948146672491174
-0.12927428746800992,0.6148864644881238,-5.95950790329296,-0.11608125676570295,0.3236774038866266
-0.10611594031363776,0.037319024920278165,-5.953105005402678,0.12805795780564272,0.33008030177690834
-0.11091071121551624,-0.5637566306894835,-5.9387758198838965,0.28658371037564045,0.34440948729569004
-0.12763874480212611,-0.8987922772138944,-5.918526042645314,0.4049955447716556,0.3646592645342726
-0.15073714811806274,-1.165602753470206,-5.893644624132737,0.49762837025155393,0.38954068304684974
-0.17813820702722089,-1.277835588286822,-5.8641058394589765,0.5907756934751948,0.41907946772061005
-0.21248422893792188,-1.3982262595240278,-5.8297942610102425,0.6862315689747042,0.45339104616934406
-0.2545475006574165,-1.3757482637224363,-5.789375176348844,0.8083816932279541,0.49381013083074277
-0.31098689213218816,-1.3380398448864184,-5.74121698048879,0.9631639172010692,0.5419683266907963
-0.3887694114080952,-1.507073698351569,-5.685018465660398,1.1239702965678284,0.5981668415191888
-0.4881344930497181,-2.0553310086976277,-5.622702630037184,1.2463167124643115,0.6604826771424029
-0.5955679015819815,-2.447144792707028,-5.552380615974081,1.4064402812620505,0.7308046912055055
-0.7358829231636228,-2.6413772046314645,-5.472028512374023,1.6070420720011296,0.8111567948055634
-0.9202337678774014,-2.616919769975006,-5.379485747606964,1.8508552953412116,0.9036995595726227
-1.1632394264010122,-2.6299806294904284,-5.272482186831152,2.140071215516224,1.010703120348434
-1.4835112782301692,-2.671488307066089,-5.148708416154516,2.475475413532721,1.1344768910250702
-1.9038356685704083,-2.6888095296830583,-5.005947899386123,2.8552103353678757,1.2772374077934636
-2.4505580017861197,-2.630998210426595,-4.8422916278047055,3.2731254316283462,1.440893679374881
-3.1515096043797066,-2.426904876329842,-4.656451312127005,3.7168063135540175,1.6267339950525816
-4.028906533258288,1.0854148290196453,-4.425029039111343,4.628445460313242,1.8581562680682435
-5.596878719355437,1.372320984576522,-4.1473520287413015,5.553540207400825,2.135833278438285
-7.647403985599817,1.1997119627754222,-3.829005848074728,6.366923613331476,2.4541794591048585
-10.079469336186236,-1.6434381321559153,-3.499190203725992,6.596312886974723,2.7839951034535946
-12.105763106340476,-2.40394412777304,-3.1712486303665126,6.558831467189583,3.111936676813074
-13.98997690199402,-2.4820091249810408,-2.8571951208816646,6.281070189696951,-2.8571951208816646
-12.111420882516596,-1.6348244360269697,-2.5659245160000648,5.825412097632007,-2.5659245160000648
-9.977705984060025,-0.4413066123727426,-2.2983785369054397,5.350919581892496,-2.2983785369054397
-8.145848876093396,0.2663456358704284,-2.0568393870442936,4.830782997222928,-2.0568393870442936
-6.564765069136717,0.7282639728558518,-1.8429953143068696,4.276881454748482,-1.8429953143068696
-5.226980563605738,1.0850517275745435,-1.6571326796462085,3.717252693213225,-1.6571326796462085
-4.12957505938004,1.2998395703003016,-1.4988815731425436,3.165022130073296,-1.4988815731425436
-3.250067970415266,1.2982648896237692,-1.3682965517802703,2.611700427245464,-1.3682965517802703
-2.556126685966155,1.3391490525566088,-1.2644016708078454,2.0778976194484993,-1.2644016708078454
-2.0324433964870767,1.4021268325054794,-1.1857443593184414,1.5731462297880805,-1.1857443593184414
-1.6553673328954157,1.3779481885286082,-1.1315066457111151,1.0847542721465224,-1.1315066457111151
-1.3997981055087385,1.349678897481246,-1.101085864915411,0.6084156159140857,-1.101085864915411
-1.2512911104966729,1.3726151723419542,-1.0938091970271264,0.14553335776568982,-1.0938091970271264
-1.2004450329939105,1.3814766268481522,-1.1094857860229013,-0.3135317799154954,-1.1094857860229013
-1.24268503514839,1.3769923964340327,-1.1484150538993434,-0.7785853575288421,-1.1484150538993434
-1.3812672069062892,1.338116208640285,-1.2115127763421962,-1.2619544488570569,-1.2115127763421962
-1.6288885614413746,1.3683753512784798,-1.2994532700319634,-1.7588098737953426,-1.2994532700319634
-1.999759190604412,1.3561609018292158,-1.4133504991500654,-2.277944582362041,-1.4133504991500654
-2.518129775819651,1.2911198010464904,-1.5546004918425322,-2.8249998538493384,-1.5546004918425322
-3.214855467353145,-0.10178748068444687,-1.7341089725275791,-3.5901696137009336,-1.7341089725275791
-4.300065714114806,-2.366283386838792,-1.9656184820690936,-4.6301901908303,-1.9656184820690936
-6.011522137377722,-2.4685224437214237,-2.2467429285808453,-5.622488930235027,-2.2467429285808453
-8.213091964189575,-2.411003131389336,-2.5721216903123443,-6.50757523462998,-2.5721216903123443
-10.854663533212175,-2.480478995974853,-2.9327199486703206,-7.21196516715953,-2.9327199486703206
-13.806090454561089,-2.468111576328645,-3.316094103460274,-7.66748309579906,2.967091203719313
-14.686659913624954,-2.487311881266179,-3.707957613983992,-7.837270210474356,2.5752276931955946
-12.778078107000383,-2.4692088824494807,-4.094699819000042,-7.734844100321008,2.1884854881795444
-10.772918811934225,0.8177740119981849,-4.444738007892019,-7.000763777839514,1.8384472992875678
-8.283231284000857,1.507801191180086,-4.747302882990301,-6.051297501965653,1.5358824241892857
-6.022872463552318,1.4551621521966809,-5.001476895511622,-5.083480250426417,1.281708411667965
-4.228349168482354,1.1813425813008291,-5.210846927813392,-4.187400646035396,1.072338379366194
-2.9036696295838382,0.5723745979304937,-5.382987119971848,-3.4428038431691643,0.900198187207738
-1.9957033247469016,0.2381559169306388,-5.5239617644013235,-2.819492888589493,0.759223542778263
-1.3716754356451908,0.548664611345645,-5.6350079829954005,-2.2209243718815115,0.6481773241841859
-0.9141835376278448,0.8939728628678382,-5.716709365170707,-1.6340276435061292,0.5664759420088796
-0.5890104578503228,1.0539596772434503,-5.770381232410008,-1.0734373447860417,0.5128040747695783
-0.37940955084187933,1.1021607974636405,-5.797388547469484,-0.5401463011895049,0.4857967597101027
-0.2658911930963411,0.8466986964887564,-5.800536381627188,-0.06295668315407665,0.4826489255523987
-0.2333511840643097,0.06960123597120997,-5.785757438907499,0.2955788543937707,0.4974278682720874
-0.2566245905538914,-0.6733650597596321,-5.758134982989651,0.5524491183569871,0.5250503241899358
-0.30710721243523265,-0.953607186389654,-5.718867460316017,0.7853504534726695,0.5643178468635697
-0.3812252084283633,-1.045486806542508,-5.667384605464457,1.0296570970311447,0.615800701715129
-0.4885908475840746,-1.833294740234156,-5.607990998820987,1.1878721328694506,0.6751943083585996
-0.6009913744446304,-2.2681774940284494,-5.5401580545719025,1.3566588849816292,0.743027252607684
-0.7401418311376797,-2.478417500727674,-5.461955597219879,1.564049147040481,0.821229709959707
-0.9230432099563084,-2.514353070491614,-5.371303731958567,1.8130373052262767,0.9118815752210196
-1.1642384342417835,-2.528697213205396,-5.266002223562759,2.1060301679161553,1.0171830836168276
-1.4821977324135325,-2.6067791858991503,-5.143802076478226,2.444002941690644,1.13938323070136
-1.8995091843027203,-2.609938810302274,-5.002537838249738,2.8252847645697594,1.2806474689298482
-2.4422813397674257,-2.5859174215055782,-4.84034105132156,3.2439357385635725,1.4428442558580266
-3.1381114542555006,-2.3588465289137925,-4.655950815802899,3.687804710373245,1.6272344913766876
-4.0091463108168615,1.1242164852920855,-4.425688664538625,4.6052430252854535,1.8574966426409614
-5.57307393610379,1.3977934351385553,-4.148973729666114,5.5342986974502315,2.1342115775134722
-7.6190835935012196,1.1740224225899691,-3.8317497751491,6.344479090340282,2.451435532030487
-10.037460536997092,-1.6379488755738283,-3.5029357489336093,6.576280524309808,2.7802495582459774
-12.058534159568598,-2.3655390456257197,-3.175864313449541,6.54142870968137,3.107320993730046
-13.938472714459849,-2.432636145304288,-2.862507942291357,6.267127423163678,-2.862507942291357
-12.124834927006766,-1.7873425829001492,-2.5728869863703143,5.792419118420852,-2.5728869863703143
-9.975653727251418,-0.833281628838121,-2.3097109638025373,5.263520451355545,-2.3097109638025373
-8.105278970681296,-0.22244142564330405,-2.0759232508309107,4.675754259432521,-2.0759232508309107
-6.495892339316683,0.4089089338317051,-1.8718854606274469,4.080755804069291,-1.8718854606274469
-5.170710198524667,1.224021066696809,-1.69448053973068,3.5480984179353334,-1.69448053973068
-4.1322664147921415,1.4497851325775373,-1.5434157623529496,3.0212955475546037,-1.5434157623529496
-3.2970878020394574,1.4604478739734217,-1.4188835700115423,2.490643846828145,-1.4188835700115423
-2.635716591156915,1.4681037885400658,-1.3204087279010095,1.969496842210652,-1.3204087279010095
-2.133618074797284,1.4990279958522137,-1.2470217929002418,1.4677387000153583,-1.2470217929002418
-1.7727158428242256,1.492247199298619,-1.1979945532860763,0.9805447922833059,-1.1979945532860763
-1.5335901481284024,1.5007962746172936,-1.172635486226352,0.5071813411944912,-1.172635486226352
-1.4031280474115522,1.526686794550432,-1.1703928546425786,0.04485263167546921,-1.1703928546425786
-1.3723301650151325,1.5197220008629442,-1.1912862005366118,-0.4178669178806655,-1.1912862005366118
-1.4388948595007935,1.5069080283574718,-1.2357094697806663,-0.8884653848810934,-1.2357094697806663
-1.6082135966138429,1.5161229815011126,-1.3041761322945316,-1.3693332502772997,-1.3041761322945316
-1.890690792488936,1.519227899531023,-1.3974235939523982,-1.864949233157336,-1.3974235939523982
-2.302905044225505,1.5194667042268133,-1.5162128761582083,-2.3757856441162075,-1.5162128761582083
-2.8641360042930906,0.8937425727115451,-1.6657432400665924,-2.9906072781676762,-1.6657432400665924
-3.6721686723065647,-1.7592445128714604,-1.8657990350843583,-4.001115900355321,-1.8657990350843583
-5.08609888412934,-2.3772170978465192,-2.116734880911243,-5.018716916537696,-2.116734880911243
-7.0033185049004985,-2.3620175821234133,-2.414719739892575,-5.959697179626641,-2.414719739892575
-9.38667046951184,-2.3660910312187107,-2.752624704633484,-6.758099294818178,-2.752624704633484
-12.148133372420773,-2.4006421944086287,-3.1197509316040373,-7.3425245394110545,-3.1197509316040373
-15.128112536429606,-2.4656294433808377,-3.5026961580266733,-7.658904528452716,2.7804891491529133
-13.601001766152446,-2.453222174661833,-3.887392380016427,-7.693924439795079,2.3957929271631593
-11.663471078372616,-2.4762513942686097,-4.261642622150736,-7.485004842686176,2.0215426850288503
-9.689804319864262,0.7998393382773953,-4.596139486317552,-6.6899372833363255,1.687045820862034
-7.323583356728977,1.3905644694068862,-4.882960218204428,-5.736414637737527,1.4002250889751588
-5.25276009269466,1.2184019428060076,-5.123687136916977,-4.814538374250964,1.1594981702626097
-3.662902029428477,0.6986035160395853,-5.324801932025915,-4.022295902178778,0.9583833751536714
-2.536415367287823,0.17389953554215154,-5.493927605684148,-3.3825134731646846,0.7892577014954381
