Reward,Action,Angle_unwrap,AngleSpeed,Angle
-0.9153567568799272,1.364667258980318,-0.9852123672524964,-1.073386400231783,-0.9852123672524964
-1.0876829960337422,1.3504632635578742,-1.0600053183494709,-1.4958590219394965,-1.0600053183494709
-1.3488265395162773,1.2065832898458086,-1.1584623228597983,-1.9691400902065448,-1.1584623228597983
-1.7298994677226054,0.3365185745566237,-1.2887524869314664,-2.6058032814333587,-1.2887524869314664
-2.343904046724925,-2.2834703712782893,-1.4700609736799166,-3.6261697349690034,-1.4700609736799166
-3.479989961017261,-2.545471891986029,-1.7036793535577184,-4.672367597556035,-1.7036793535577184
-5.0896252364080015,-2.5591207776977933,-1.9894671347359931,-5.715755623565501,-1.9894671347359931
-7.228965715026707,-2.5599953000030404,-2.3245160456208307,-6.700978217696751,-2.3245160456208307
-9.897685753753336,-2.560480755109313,-2.7019080180655,-7.54783944889339,-2.7019080180655
-13.001294972713769,-2.5767775097426515,-3.1019080180655,-8.0,-3.1019080180655
-16.025833352539042,-2.5566112246645565,-3.5019080180655004,-8.0,2.7812772891140862
-14.139503358941806,-2.5496449513391672,-3.9019080180655004,-8.0,2.3812772891140863
-12.074481527650534,-2.527386407386356,-4.2910648931263635,-7.783137501217245,1.992120414053223
-10.026996809969818,0.8544762119616995,-4.63959263798628,-6.970554897198353,1.6435926691933063
-7.562329312614738,1.4383646627920097,-4.939931966018849,-6.006786560651412,1.343253341160737
-5.4147289080597405,1.5002969699420787,-5.1924856817948255,-5.051074315519493,1.090699625384761
-3.743479882230585,1.587146913821689,-5.399875160819587,-4.147789580495221,0.8833101463599997
-2.5032776554735263,1.6201852994421286,-5.566131610745812,-3.325128998524504,0.7170536964337748
-1.6223737520971997,1.599832130256708,-5.695745565995778,-2.5922791049993346,0.5874397411838086
-1.0194540527950895,1.541916810782768,-5.793011453467893,-1.9453177494423313,0.49017385371169314
-0.6211957868346548,1.5809064939287514,-5.860766319314278,-1.3550973169276863,0.42241898786530846
-0.3641252759690337,1.4347825010856217,-5.902386516066258,-0.8324039350395809,0.38079879111332837
-0.21474002726889246,0.6653396490383072,-5.925079334448344,-0.4538563676417134,0.35810597273124256
-0.1488389009698555,0.021284247066957085,-5.934468733913676,-0.18778798930663185,0.3487165732659101
-0.1252600525173083,-0.3610694589773668,-5.933752707721628,0.014320523840966519,0.3494325994579584
-0.12248022879279842,-0.5971427706537504,-5.924676574120704,0.18152267201847816,0.3585087330588828
-0.13242750348123328,-0.7771381833852935,-5.908271045516731,0.32811057207947203,0.37491426166285563
