Reward,Action,Angle_unwrap,AngleSpeed,Angle
-0.5526494948909181,-0.9649544306338986,0.7582244447034505,1.0938378026438806,0.7582244447034505
-0.6984515051815838,-1.9746095275899505,0.8238930148820957,1.3133714035729036,0.8238930148820957
-0.8552941443438148,-2.2018721230915563,0.9020789418060204,1.5637185384784933,0.9020789418060204
-1.0622679840080007,-2.267948954391944,0.994688025237878,1.852181668637156,0.994688025237878
-1.3364619609151824,-2.276995711768411,1.1037441982020595,2.181123459283632,1.1037441982020595
-1.697981209528448,-2.340832895193585,1.2312841010270856,2.5507980565005184,1.2312841010270856
-2.1707176099467613,-2.33482470729724,1.3791833995938756,2.957985971335797,1.3791833995938756
-2.777818862826088,-0.8389949039352207,1.5576039242152258,3.5684104924270024,1.5576039242152258
-3.7023285399072714,1.6861823538066558,1.7861675532970942,4.571272581637365,1.7861675532970942
-5.28280967654046,1.6618804187357985,2.063828927769643,5.553227489450982,2.063828927769643
-7.345503642721972,1.5100479011517454,2.3858494708637856,6.4404108618828575,2.3858494708637856
-9.841768269375523,-1.2654504212523228,2.7240977502306185,6.7649655873366585,2.7240977502306185
-12.00118449259644,-2.1293177916586874,3.0625512220960736,6.769069437309105,3.0625512220960736
-13.963509951091995,-1.5032825478319656,3.3926910431532096,6.602796421142722,-2.8904942640263767
-12.714650378923093,-0.035080595675244464,3.7132502077518703,6.4111832919732095,-2.569935099427716
-10.715163614507405,0.5196911671541169,4.017418550982504,6.083366864612678,-2.2657667561970825
-8.835623172822226,1.090384513658902,4.30096205413921,5.670870063134108,-1.9822232530403767
-7.145563363072193,0.6910939756341179,4.555318095742622,5.087120832068238,-1.7278672114369649
-5.573806607179368,0.6337750501172885,4.777389086132467,4.441419807796908,-1.5057962210471196
-4.242139555511928,1.4478623149559762,4.972898235004387,3.9101829774384083,-1.3102870721751991
-3.2484874058022637,1.6377126084566118,5.144455518438374,3.4311456686797213,-1.1387297887412127
-2.476611849323766,1.6218068896136868,5.2941225161692085,2.9933399546166783,-0.989062791010378
-1.8767762042406135,1.5882667562202981,5.424369838030201,2.6049464372198727,-0.8588154691493853
-1.4186386509934863,1.5811536499527692,5.538085717299687,2.274317585389718,-0.7450995898798995
-1.0747312900320871,1.5185003363850524,5.637763661051707,1.9935588750404285,-0.6454216461278792
-0.8151582376943584,1.0777001339386594,5.722966781218855,1.7040624033429208,-0.5602185259607311
-0.6045315171967417,0.5512285537247857,5.792377690571179,1.3882181870465111,-0.4908076166084075
-0.4336617443876877,0.2337827670985405,5.8458667836286375,1.069781861149143,-0.43731852355094897
-0.3056910368228846,0.014924400482781153,5.8835861147005595,0.7543866214384671,-0.399599192479027
-0.21660055998379235,-0.10548883053464693,5.905924936686017,0.4467764397091575,-0.3772603704935691
-0.1623064809042528,-0.14203890801325453,5.913384408727333,0.14918944082628505,-0.3698008984522539
-0.1390843044201747,-0.3253475044841865,5.9048501570982195,-0.17068503258224027,-0.37833515008136703
-0.1463086695075845,-0.5077850782908311,5.878655997300445,-0.5238831959555119,-0.40452930987914143
-0.19151912783629496,-0.6555951376761593,5.832785395058058,-0.9174120448477484,-0.4503999121215288
-0.2870945722517944,-0.26458535397900285,5.768605692697176,-1.2835940472176266,-0.5145796144824104
-0.4299056668977613,0.5933965382792047,5.6904201288583005,-1.5637112767775014,-0.592765178321286
-0.5976093408807,1.311292697426079,5.601119638045951,-1.7860098162470035,-0.6820656691336355
-0.786636513476936,1.5619955483793009,5.499894192997153,-2.0245089009759827,-0.7832911141824337
-1.026113882842837,1.6447748394779294,5.384543985350222,-2.307004152938624,-0.8986413218293647
-1.3424795620171317,1.6421085683641807,5.252166531254283,-2.647549081918749,-1.0310187759253033
-1.7667214593389144,1.6643704249718982,5.100103491748914,-3.0412607901073683,-1.1830818154306721
-2.3273107559548576,1.6436102359360023,4.925650945520861,-3.4890509245610946,-1.3575343616587257
-3.0628232940153457,1.6050281969859777,4.726585646132167,-3.981305987773875,-1.556599661047419
-4.010507657683269,1.5573747403616591,4.501704436207435,-4.497624198494629,-1.7814808709721517
-5.1968606577495216,0.569404093225333,4.244422957522955,-5.145629573689582,-2.0387623496566314
-6.805400458393824,-1.0479356151570345,3.945813676587008,-5.972185618718952,-2.3373716305925787
-9.03232712801694,-1.523444148822927,3.6087676705359115,-6.740920121021925,-2.674417636643675
-11.700510102990565,-2.3794943421619106,3.23983294637399,-7.37869448323842,-3.0433523608055966
-14.710506819718304,-2.4201240860253845,2.852220134200673,-7.752256243466339,2.852220134200673
-14.148907380375984,-2.40804532845873,2.4603079803797683,-7.838243076418097,2.4603079803797683
-12.200920810821998,-2.234427583375086,2.077013005247952,-7.665899502636325,2.077013005247952
-10.193021023738806,1.5609232260711223,1.7382218988886775,-6.775822127185488,1.7382218988886775
