Reward,Action,Angle_unwrap,AngleSpeed,Angle
-5.102870219621812,0.8811679821345341,2.3142233121777744,1.223995070767748,2.3142233121777744
-5.506222221951921,0.8810732083531814,2.409636869231361,1.9082711410717332,2.409636869231361
-6.171243391798893,0.86236619545041,2.5365803887169407,2.5388703897115903,2.5365803887169407
-7.079542559696785,0.8462893701170522,2.69120003463214,3.092392918303976,2.69120003463214
-8.199560303671891,0.8445597375003697,2.8684783423228413,3.545566153814034,2.8684783423228413
-9.486086278869275,0.9024097666324524,3.0626396590468086,3.8832263344793563,3.0626396590468086
-10.888474901013222,0.8766660524220224,3.2663336334213815,4.0738794874914595,-3.016851673758205
-10.761823270575483,0.8830862117817257,3.471985089509358,4.113029121759518,-2.811200217670229
-9.5953211550636,0.8795655690609938,3.6720677524491623,4.0016532587960985,-2.6111175547304244
-8.419989817498577,0.8556006742905764,3.859594550341512,3.750535957846988,-2.4235907568380743
-7.281245231221262,0.8950293179505966,4.0291635241972585,3.391379477114944,-2.254021782982328
-6.231655886449692,0.9466850116179868,4.1767498656467925,2.9517268289906586,-2.1064354415327937
-5.309282797629146,0.9712883121741278,4.29937302168718,2.4524631208077463,-1.9838122854924063
-4.537928643880738,0.9797570708740256,4.394997563347723,1.9124908332108557,-1.8881877438318633
-3.9319433595935886,0.963475440876288,4.46222119229643,1.3444725789741416,-1.8209641148831566
-3.497605711644165,0.966825936055686,4.5003633571417545,0.7628432969064929,-1.782821950037832
-3.2367968617520013,0.3869969661218471,4.504747749959553,0.08768785635598553,-1.7784375572200333
-3.1676090609459857,-2.8370063712166766,4.457437646438946,-0.9462020704121864,-1.8257476607406409
-3.4268843565051563,-3.0088586078762587,4.3588397090309074,-1.9719587481607463,-1.924345598148679
-4.095968111558966,-3.05795452993891,4.210061155575962,-2.975571069098893,-2.0731241516036243
-5.187246066688078,-3.0481865680255797,4.013415195876203,-3.9329191939951578,-2.2697701113033832
-6.702641696815717,-3.0395825299548864,3.773062877778781,-4.807046361948466,-2.5101224294008055
-8.615484083173197,-2.9925468060780585,3.4955731058426003,-5.5497954387236135,-2.7876122013369864
-10.854804726210576,-2.9777445978710437,3.1900845510546736,-6.109771095758523,-3.093100756124913
-13.30420257179713,-2.963435436486551,2.86777826269651,-6.446125767163282,2.86777826269651
-12.383405904603247,-2.947754404286983,2.540612187574298,-6.543321502444228,2.540612187574298
-10.740215916085964,-2.914868089617114,2.219650540529136,-6.419232940903262,2.219650540529136
-9.051503677029038,-2.9265913961996075,1.9135680193630784,-6.121650423321144,1.9135680193630784
-7.413202955263928,-2.8604473800334085,1.627804000263275,-5.715280381996069,1.627804000263275
-5.916884411008176,-0.8340043477950314,1.3732240299027136,-5.091599407211229,1.3732240299027136
-4.478798164371872,0.7845226053146515,1.1612984540591644,-4.238511516870984,1.1612984540591644
-3.1460657197791018,0.9765410969846808,0.991096468685572,-3.4040397074718483,0.991096468685572
-2.1419164366770906,0.9463579827833238,0.8593656843269848,-2.634615687171744,0.8593656843269848
-1.433277543332529,0.8050975248989131,0.7620767023732615,-1.9457796390744642,0.7620767023732615
-0.9595026353476072,0.3686389342265882,0.6934434584439726,-1.3726648785857782,0.6934434584439726
-0.6692882411563863,-0.05936503480556565,0.6483345701313961,-0.9021777662515296,0.6483345701313961
