Reward,Action,Angle_unwrap,AngleSpeed,Angle
-0.16125832890261574,-0.897860162720703,-0.42641325474751,-0.6622399646672796,-0.42641325474751
-0.2258016214859451,-0.34231649292482635,-0.4776029229040927,-1.0237933631316545,-0.4776029229040927
-0.33309611133971884,0.4198503708986863,-0.5428806503668635,-1.305554549255415,-0.5428806503668635
-0.4655933822863391,0.6532332167297821,-0.622631801724556,-1.5950230271538504,-0.622631801724556
-0.6427427203107576,0.8139496771221464,-0.718147397224696,-1.9103119100028,-0.718147397224696
-0.8813641402616382,0.8362396613284024,-0.8320658481588329,-2.2783690186827394,-0.8320658481588329
-1.2122158832967926,0.8864361765967741,-0.9670606772554876,-2.6998965819330896,-0.9670606772554876
-1.6650026219926894,0.923099770041047,-1.1260030288749117,-3.178847032388481,-1.1260030288749117
-2.279268746142033,0.9375924349376984,-1.3117646730817665,-3.7152328841370954,-1.3117646730817665
-3.1016768169316182,0.8091483479193773,-1.5277066472293832,-4.318839482952335,-1.5277066472293832
-4.2031250479396425,-2.0647322895070563,-1.7961138132541514,-5.3681433204953635,-1.7961138132541514
-6.111721101100267,-3.197621339655953,-2.116073100204896,-6.399185739014891,-2.116073100204896
-8.576723177651916,-3.2254129187573253,-2.4830942786688945,-7.340423569279967,-2.4830942786688945
-11.557939014402285,-3.2376605077235405,-2.8830942786688945,-8.0,-2.8830942786688945
-14.716232619693313,-3.2738182860552305,-3.2830942786688944,-8.0,3.0000910285106923
-15.40454617935034,-3.26867890880539,-3.6830942786688943,-8.0,2.600091028510692
-13.164473356541786,-3.322280048238629,-4.078765902354692,-7.913432473715935,2.2044194048248946
-11.1217415779455,0.18792011804210906,-4.442807336697907,-7.28082868686432,1.8403779704816794
-8.688518042369436,0.6930594408351861,-4.765505235204762,-6.453957970137128,1.517680071974824
-6.469184120413956,0.6884558916859631,-5.045592602147604,-5.601747338856798,1.2375927050319826
-4.670104303192422,0.715034827905543,-5.284879731157286,-4.7857425801936575,0.9983055760223005
-3.2874424831159192,0.7037439952417568,-5.487367994848835,-4.04976527383101,0.7958173123307513
-2.273929148392009,0.7376153970157717,-5.657532803644692,-3.403296175917091,0.6256525035348945
-1.5501789571788296,0.7038578678667511,-5.800457692007196,-2.8584977672501,0.4827276151723903
-1.050676049618166,0.7410469828304864,-5.920417346664977,-2.399193093155604,0.36276796051460924
-0.7077819226555219,0.7540422103815132,-6.021414307022573,-2.019939207151907,0.2617710001570137
-0.4771675759177072,0.792514564885737,-6.106762722219466,-1.7069683039378816,0.1764225849601202
-0.3230521639466933,0.7437448472599564,-6.179951470382798,-1.4637749632666046,0.10323383679678891
-0.2254323972058269,0.7151628048393956,-6.243912101130793,-1.279212614959934,0.03927320604879306
-0.16550044767057007,0.5653065804993906,-6.302160565858974,-1.1649692945636023,-0.018975258679387187
-0.13617938165481885,0.32245229921246743,-6.3587021678428055,-1.1308320396766445,-0.07551686066321903
-0.13360720481622376,0.1621677399230097,-6.416856703211532,-1.163090707374542,-0.1336713960319453
-0.15322533699082727,0.2815945944021896,-6.4778970420159485,-1.220806776088308,-0.19471173483636206
-0.1871940081649196,0.4943986525274202,-6.542485030615732,-1.2917597719956821,-0.2592997234361458
-0.23457350876944985,0.6876273269398172,-6.611530954838207,-1.3809184844495015,-0.32834564765862034
-0.2991394239898432,0.7968522975136438,-6.686693393015922,-1.5032487635542855,-0.4035080858363355
-0.38956547499430394,0.8780746814772475,-6.769994537350943,-1.66602288670044,-0.48680923017135647
-0.5153432087742676,0.8926120620241617,-6.864143897826872,-1.882987209518556,-0.5809585906472854
-0.6928836966368631,0.8981812005017344,-6.9721378559297955,-2.1598791620584934,-0.6889525487502091
-0.9421229978750036,0.9795835728220668,-7.096624774383219,-2.4897383690684736,-0.8134394672036327
-1.2825397914061407,0.9880839845047036,-7.2409506026832595,-2.886516566000792,-0.9577652955036731
-1.7514276054011508,0.9567944137648924,-7.4087720182373715,-3.3564283110822157,-1.125586711057785
-2.3935950080153927,0.2974275745304432,-7.6082072425382945,-3.9887044860184906,-1.325021935358708
