Reward,Qmax,MaxAngle,MaxAngleSpeed
-4.128331303897999,0.00130693378939291,0.6873803667785893,0.005723659009436075
-3.4724248066577714,0.0025904807771074036,0.0026980312625688625,1.2435012080201693
-0.11786110587269985,0.0029216399977929027,0.03394235013527818,0.5174364774282741
-3.021530449416397,0.0035625534370803654,0.0028198979245849984,1.297788032754105
-1.1084330308243966,0.004846448240212011,0.3401693306828683,0.003338700488269559
-0.24768701940746898,0.005744473156917035,0.15379491857928343,0.0018410905505825573
-5.3818735617961515,0.007434345512702387,0.7789645992640043,0.006054163623843652
-1.9546395561701841,0.008075167291596456,0.47073571982075363,0.003792030159183933
-2.1798328954458164,0.009134562194684342,0.0018924901492382894,0.903209022435651
-1.2974368202066726,0.008613429643007828,0.0015719586476087202,0.7589618282817922
-1.663148699523597,0.008450739174594532,0.0017562203139886384,0.8368130015495575
-0.1604518132958683,0.008757224947625968,0.028422330520443177,0.6165700451300222
-1.4215133664354889,0.008717642245280682,0.3988616105588052,0.0027775823209079
-0.41781299392629745,0.008722779687363,0.1856307461337806,0.0034453158496957964
-1.4446962699576817,0.00889295656655227,0.0014620879530843202,0.7049763552950173
-3.443187292390377,0.009371072365130162,0.6170307717307109,0.004496099365052394
-2.0507162284357374,0.00946117410595393,0.4691241861039813,0.004430794695265582
-0.7985631053133877,0.009416262935098242,0.0010759084949295864,0.5236727993599465
-0.6349336976548274,0.009697375503186155,0.0009031759638935742,0.4403152881992685
-1.5623619959429047,0.008921720183468493,0.0014467468764285463,0.699848518823679
-0.3632079325030612,0.008994284245049833,0.17393466527746446,0.2748281595025851
-0.10161524838408606,0.00867716532584336,0.06743141550900053,0.007653366149952221
-0.19288788750338504,0.008728070816390179,0.09536428563039544,0.45880020956184137
-0.9369153291962344,0.008583509849955389,0.3261353035073373,0.0025313643478512395
-0.293017646568174,0.008909043547084284,0.15662454911524534,0.24198130071249452
-4.905154237339488,0.008164193717547548,0.003333611530466831,1.492755874869115
-0.6767565025273617,0.007994809218368789,0.26980361992500973,0.0024086235873910368
-0.16419856864723076,0.008123260075647627,0.00026041088955845525,0.1281385441906773
-0.29545650571844745,0.008097925829471804,0.0006559935108887987,0.3208485980152249
-4.630434514842054,0.008145912482529579,0.0030841192567571587,1.4070432457247841
-0.25846093330716885,0.008088741905463102,0.14219942667810231,0.0030992508905944628
-1.287523908923658,0.008062910861873896,0.0013724894092629102,0.6636716571527034
-0.30073343574524974,0.008047936081736531,0.1423789989313746,0.39892238361933036
-3.9758299443257155,0.007941276655209498,0.0028767349746067505,1.3154831798037205
-1.8427363507409082,0.007329481520488784,0.0021180690712662878,1.0010131660609423
-3.9540143464886555,0.007764371114329028,0.0026666168351898757,1.2310839819905006
-2.1540435544225542,0.007465595638042494,0.49017864683402096,0.004196650594186133
-3.314199864556326,0.0073664614780988525,0.002735519751858097,1.2637542218610618
-3.0167938057389243,0.007296167702493655,0.5618594968852294,0.1019872730020992
-1.8719556518254115,0.0073233883542443935,0.4631756867017764,0.003532721416438086
-4.605844517048469,0.007664114417012163,0.7254584360268523,0.00564369126812429
-2.28700503936112,0.008478475286480245,0.0021085095615784658,0.9977432290288145
-0.021524383647104958,0.007105349560722184,0.0012128116795685243,0.19814274693575412
-0.14804426545026173,0.006607254765852911,0.05007733213864241,0.5522103610268373
-1.0796558838449686,0.006757401049268156,0.30915328727783964,0.36473991678460405
-0.1497573807368154,0.006530721595829081,0.0204159290587276,0.5958377672454792
-0.040318118677744666,0.006293765291449937,0.029822867325472423,0.27618756095688285
-0.5221625847209499,0.006742772716448534,0.001266374584793603,0.6136759850758184
-1.50313050231005,0.00701424965971903,0.0017383057425553589,0.832504677265224
-4.626651391334476,0.006814642274639939,0.7294859315745884,0.005877798274902562
-0.029283428716991283,0.006789099925838823,0.0032912120170929867,0.24980427991946258
-3.2001079300672264,0.00669826875702857,0.0024864416705584246,1.1593953291055537
-1.4010647696321008,0.006875859465843169,0.38280446738408686,0.0037768446522093344
-1.685560243726753,0.006867184810312324,0.0016444779933388516,0.7886429817705386
-2.8852350517921623,0.007289724088690464,0.5745967155518712,0.004308397675162023
-3.663782672016739,0.0074417200079889756,0.6217918222784691,0.07786353823168723
-4.387400199503747,0.0077201901986521096,0.0027815828092111715,1.2765070722093512
-1.24311791832909,0.007306175992061295,0.37163801490123943,0.0031167416194983577
-0.208021646684574,0.007145986655942309,0.03912972083947682,0.05167781611684942
-3.998596768504011,0.0070066457139281325,0.6732229926451274,0.005837334927130187
-0.8955726711536883,0.006764539398121923,0.2835767990315689,0.3125213735973178
-0.01895974702466598,0.006789864340432026,0.007732032960976513,0.21220122221556553
-0.11054058624783769,0.006585799990661779,0.03692746087501364,0.4928874820329718
-2.2043124972313843,0.00656851625126136,0.0020790477418641267,0.9849772111082422
-3.25407568332959,0.006816269354847957,0.0026652694502312204,1.2332261392056434
-1.0675481948667311,0.00680973063967186,0.0013346923977486497,0.6475789030256025
-0.2416392591056581,0.006935145305797233,0.164833011086439,0.001121226554150382
-0.05735198231755283,0.007207972546290587,0.00048535977774051857,0.23305449789385946
-0.6551500173922329,0.007295431702599004,0.0009894979743771167,0.48070402810605634
-3.7859118611989024,0.006685931996053936,0.002983117281987948,1.3668782311646572
-1.6347061224123367,0.007041620933006157,0.42116976459872213,0.0029121823790819535
-4.094618766479444,0.006774801284720625,0.6590468966504843,0.058944160352978114
-1.643493220273171,0.006868343914966637,0.0015928595365702872,0.7633878006031019
-1.0559938539280649,0.006529015416382396,0.33020426629320043,0.08282668559772965
-2.977318222410863,0.006479377995231119,0.0028705413645942323,1.3201060680367032
-0.2495783215046527,0.00657800873554307,0.09814443840662311,0.5816014390143758
-2.1738603967925094,0.006353833902177948,0.4993997828451978,0.003749160382216624
-1.3322775889350722,0.006386283098312853,0.37377542767652927,0.05146261348194914
-0.5690644314184684,0.005955551864448279,0.2529843304192159,0.0017329453529190213
-2.9406080170475746,0.005847491253747713,0.5568782948423766,0.06636610536176801
-1.357094344052394,0.0057764607844359465,0.0014060319592974807,0.6796044635212677
-0.12497221570296028,0.005640420303375802,0.0013143379986159122,0.4244100034299683
-1.9957033619294933,0.005687472947239034,0.0019213358861090344,0.9122232558151396
-1.7941550975871416,0.005776631204767069,0.001696002356011605,0.8111104255340091
-0.48693911574828375,0.005595514399874674,0.22947332808917892,0.0020127113194667264
-2.12554411705705,0.005564639230151123,0.0022023689049856534,1.0378214343957652
-0.6233483080326809,0.00539889453849451,0.23564545234774334,0.0034918597342851647
-2.9800042755266833,0.005446889344719824,0.002303232972849104,1.0810106615346213
-1.3145789862325057,0.005397127682680086,0.0015322568889509813,0.7358464403563343
-4.3351811520553465,0.005097954550374243,0.7060900576437369,0.005740138977154507
-4.390844906156431,0.005062575611150145,0.6893872999495125,0.005080646403510926
-0.022939620602515712,0.00541524763392219,0.03770415877542761,0.0017177126479232298
-1.4305895287375907,0.005101204235527908,0.401371451103929,0.0028197065628435556
-0.6022899215939254,0.005101979397770823,0.0008802113985253382,0.4294279003357619
-0.723051275690995,0.005173752084374428,0.2871845532038016,0.0021643799312145635
-0.1639884153389329,0.00492901466997462,0.0008920026538173819,0.4118424532606234
-3.6266990408748283,0.0048131805051342775,0.002511274965982775,1.1667208126606818
-1.6479066470406705,0.004807469919417521,0.41566198486440437,0.060049812354271315
-0.14331248209536435,0.004805016916376263,0.1279204637765842,0.0008975846612952572
-0.17657407066297845,0.004693310691134995,0.0984471986870611,0.39231800374481535
-2.668286058559424,0.0046975708454870735,0.5479825835938876,0.004645417643748723
-2.018436898049828,0.0046417649821308095,0.002324672749070518,1.089310295892094
-1.973332539234633,0.004658834061037806,0.46258650222923714,0.004224194550726028
-2.13332174992388,0.004831137814226762,0.002382211062166156,1.1145005467603524
-0.6096316203728528,0.004711654195187604,0.26396580364129374,0.0018791058977154743
-0.02572220732546032,0.005108377572158399,0.02114623767222977,0.22939841016495433
-1.0008561240074314,0.004384233649052567,0.3205454328912808,0.0032585135500372733
-0.13453456085401538,0.004443108196307124,0.00045401067129654545,0.223138870045792
-2.699924584527857,0.004442352034624235,0.002629054234199423,1.218589887254061
-0.9018260662021319,0.004327092281701839,0.3165383991880073,0.0021706674410382526
-2.098245810530497,0.004471385020215121,0.4735708092702464,0.0032967381726967592
-2.8765194474526186,0.004100863374863288,0.5722494051387541,0.004244206340022511
-0.2998727836458335,0.003814587595956821,0.14029486806469973,0.005356327386917962
-3.905327515522308,0.0035631241796487923,0.0033010607852927442,1.492212474460693
-0.21115655926833563,0.0037918107609858915,0.05758860537968077,0.6654933891175066
-1.4540859437824405,0.003875834929368379,0.002139258297569534,1.00852005362654
-0.1442563488247549,0.0034683711459566535,0.10661281556455557,0.20580108977500586
-0.1628696591411043,0.003465512142652393,0.12565455474227274,0.08245874867115774
-0.22509993209254694,0.0034595051693762815,0.028211303039706297,0.7315187896234755
-0.1752302239800994,0.0034188947865000023,0.050188446184428574,0.035073311150693454
-0.8135844048357537,0.00344469818759279,0.0017152731913005024,0.8205326248761726
-2.067192197250197,0.0033231657024720995,0.0017315079757768731,0.8298921966447952
-1.9479326956279508,0.0033463976646062156,0.47267843614055843,0.0035272715200613
-0.003471162516651101,0.003359786989301883,0.006472629621952797,0.08750572081987179
-0.2509660891461362,0.0033022154417431835,0.15449381205087834,0.11927589212342526
-1.6286268801384844,0.003254130616054014,0.0020155046692477492,0.9549871859883744
-0.6471325242676548,0.0033125271126193557,0.0009480814667618244,0.4643428430573288
-0.09614229637580798,0.0034246760895522547,0.0003838729597321381,0.18885139815893143
-2.8346463773302046,0.003150912853637617,0.5640728565514043,0.004852112558075789
-2.748227788867857,0.00330655533196194,0.5591268467849856,0.004128869821534278
-3.6814763581068277,0.003062246354099658,0.0029096368576506156,1.3355136805743595
-1.2479871625431553,0.0032381724373755703,0.37632895671442274,0.0029556098348084278
-0.8254705157353185,0.003276497866511877,0.0013260210736427474,0.6416195691446235
-0.007470861995049962,0.0033730265834186245,0.007168864257143585,0.13216338601245742
-1.3296602457478053,0.0030417053699353007,0.0014812337581319673,0.7167648156268249
-0.14069820668912034,0.0030343006660792644,0.0010083414821388417,0.41404907201125546
-4.085617001641964,0.003051234990284204,0.6808391954266756,0.005900230889771739
-0.803174036716672,0.003023154918343091,0.30288497502334905,0.002270286689706109
-0.8116292078782046,0.003233390481470986,0.0012734313144365952,0.6166634736196676
-4.666277602393357,0.002945724123592802,0.7297655708642609,0.005665641440476801
-4.897445329594334,0.0032095372351880966,0.0032868737160528694,1.4722621717887652
-4.302718999846464,0.002875677407333094,0.0027383421091583017,1.2609016677972946
-0.13827989039552174,0.00317140417591781,0.016416810989617045,0.5698813672011442
-4.166040701884772,0.0031620197620561073,0.6866959306710917,0.005208966554073712
-4.079702839092731,0.0030345838960381833,0.003083473089985691,1.4054730192731162
-3.819561195511161,0.002789451012062611,0.6423939577881919,0.004652241027758768
-2.388385322835459,0.002795738299905519,0.5152248571731561,0.0036612338922830993
-4.741474459968437,0.002656061758916713,0.7354060692226103,0.005712049149840214
-0.055091449487285254,0.0026065144809571342,0.025950474374051995,0.021554996404309832
-0.1122965101153755,0.0026079254917867408,0.10803557986014549,0.01999725620208309
-1.3749688791012975,0.0025970068113496947,0.002069631296985939,0.9779253162977016
-0.33626872006664105,0.00248242939539235,0.19440488102496886,0.0015269705422292178
-0.09428662861668692,0.0026458913882160045,0.002933965044375304,0.42134068743884784
-0.3387440326490909,0.002516573475762715,0.16930161109046465,0.24930592744488217
-0.02985612002313553,0.00247693872377604,0.00022713458886510111,0.11126824628585003
-1.124759042724811,0.0023690133242067605,0.0015723051649428746,0.7595847971731998
-0.04402776050497123,0.002358018286817534,0.06285325542766093,0.06875584081546801
-1.500368996967174,0.002379359845658495,0.002063733132104392,0.9776855905813957
-0.20812885025606423,0.0022664931963283295,0.15380788561352762,0.0010641112486498576
-0.8805738918787434,0.0024209233577393613,0.3155998085846871,0.002199511044724587
-0.29481017981635166,0.0023574694246989696,0.0032229489234271123,0.7038803473018371
-0.28337374693229356,0.0022714192532681528,0.0007167456228092907,0.3524502881890085
-1.34002390065002,0.0022565829182972655,0.0016778269004765342,0.8023395086728757
-1.9176246582122807,0.002220008852057631,0.46816936228379563,0.003427208903912963
-0.16042551965968857,0.0022268373287814064,0.0005003164564053809,0.24674723004529184
-4.363997304850608,0.002124490193157146,0.701602915965903,0.006260359393623411
-4.81179280003102,0.002117228101214731,0.003064229542521541,1.39446854604384
-1.1787080245156534,0.0020043036100690385,0.001364116315103038,0.6592023231075474
-0.06848948200190302,0.0021843403835497778,0.07401008875314466,0.0014880933746271316
-1.08332371662907,0.0019734134340668144,0.3523037163049653,0.0025777544724074394
-0.09804879751471618,0.0020687134188234844,0.058731272758193995,0.3794544651445615
-0.7295968328940261,0.0024249535425444457,0.28524122310695205,0.0019519424392165064
-3.1574848297531077,0.002073814177063139,0.0024790247256811014,1.1562408418697536
-0.6589334598737752,0.0019393163844627147,0.0009279946751137096,0.45345998911426577
-2.230716861980682,0.001965749579722801,0.0018991493986787538,0.9010682721571653
-0.4478914768766751,0.001938986116717511,0.0011952038476788004,0.5835088106213674
-1.0260854954528862,0.001913717717592471,0.32425364096404563,0.0033123638987256725
-2.1216754477711772,0.0018926682422345917,0.48550262000509353,0.0034218844141483424
-0.21015131217693522,0.001824683516311761,0.014654863586140529,0.6921411597719901
-2.3286662663201683,0.0020216571625752667,0.0019428554324486772,0.9207088930547261
-0.5484889870936245,0.0018345119830000978,0.24885039671571915,0.0019422291306137984
-2.348753306703253,0.001816584952000848,0.0020962322854620415,0.9900847872497311
-4.457121158040624,0.0017985440761403148,0.6976794385180565,0.005180130385199262
-0.3936551711888015,0.0017610431308429583,0.002781556699159593,0.7778294849966685
-4.055664396049389,0.0018039692249247072,0.6724997812578571,0.005016018886249933
-0.24923046726539708,0.0017452742202422728,0.0005472231406721632,0.26784414429041675
-1.7314433127572129,0.0016784139117050503,0.43524508819804686,0.0038645274210752133
-0.743879865310133,0.0016305903206086817,0.0015613118329111202,0.753632643485007
-4.141162646132776,0.001612396861646493,0.6887433814287639,0.00533889532393759
-0.11620667144184177,0.0015731431465509965,0.0676235632451756,0.010314213710053427
-0.06376010370578272,0.0016515261524920842,0.02529441147308658,0.025495791479965477
-3.6197558005269954,0.001620426681229082,0.6222739942525302,0.006800310605573512
-1.3789193058013536,0.0015802619582154418,0.0015343579841230993,0.739601382738152
-0.2295891675207174,0.0015855216682682646,0.0006514795419314743,0.3211668227486972
-0.612850293289709,0.0015229191911879496,0.0008645725451045716,0.4210870138148078
-4.834838567686976,0.001531940665951317,0.7287901443298547,0.005486533977624189
-0.5726367279837941,0.0015375625548928733,0.0007558972051584945,0.36990253989439503
-3.574178578378947,0.0014323237799306928,0.6393514181556441,0.00525156523437827
-0.11572545569496873,0.0015085866848928515,0.0002082043932723711,0.10198492414472722
-3.6651993620501933,0.0014431211465897142,0.0025751052262099443,1.1945821071003215
-0.01982341121481057,0.0016163562203789054,7.327089655868621e-05,0.03629949405869029
-1.9842985235242925,0.0016047172508872028,0.0019598638279448646,0.9331785428930875
-0.9790936673429494,0.0014295933436018523,0.001141191879376719,0.5564368244597013
-1.682663797538217,0.0013692167329592583,0.0015224004209190723,0.7361819605443155
-2.80009556576493,0.001360264158150738,0.5645297928800351,0.004177712087569711
-0.5630333390754431,0.00135503127499239,0.2504622657803267,0.0020279847270940304
-3.7271337806840057,0.0013714222599145016,0.6539144396054102,0.005315601718201867
-0.5871843702631714,0.0013445081126679615,0.2554089384247449,0.0017393188184399182
-0.8417014788585032,0.0013119933745880399,0.3071487562710626,0.002112058889815088
-1.4225566835454755,0.0012287020348887025,0.3990098789075001,0.0032899326498909576
-4.702674968328381,0.0014217234689823642,0.00297523774850037,1.355845265900465
-0.026365310492823407,0.0013137048530250778,0.00023218052716585764,0.11413689292564347
-0.3092086222131901,0.0012723605754190292,0.0006282487248642276,0.30761586856731404
-0.788661701340462,0.0012249388787518114,0.0011506797930351269,0.5600013424280036
-0.11881759759572688,0.0011959119271235446,0.10177166314928383,0.0015807132636878481
-3.3811982811481283,0.0012067044233150391,0.6140011187161164,0.0054829580535307315
-0.8453120445131149,0.0011630459059288388,0.001066156172574903,0.5219549040287303
-1.1020885673485925,0.0011934845905529274,0.3511023694519438,0.002425096237412669
-1.3758124026666794,0.0011174677369967525,0.0014454711921375494,0.6958087250874151
-0.3062721639203975,0.0011255317660662564,0.0006451353904127688,0.3180502322255848
-0.22680974056725403,0.0011243172041361335,0.0015090201488066224,0.5508087348009372
-0.7239214219605304,0.0011047474161286525,0.28792344778264,0.0020905223136382244
-0.04062962941927351,0.0010137925694939966,0.02403974373346554,0.2949334419033326
-0.015604580527662141,0.0011512602797309264,0.0019472334551155854,0.1793343970810443
-4.200740732877745,0.0010712550235379853,0.675000716330992,0.004954554278620048
-1.4889721544325571,0.0010169943466531897,0.0017485689438214518,0.8361042573286644
-0.6191176130085823,0.0010496026732369902,0.000911792037015384,0.44787738704939606
-0.4086450095454553,0.0010790150832535024,0.0006860639698770562,0.336511929831348
-1.812612241527824,0.0010622157154390683,0.0018293397305755067,0.8705755367170831
-0.10410644280531747,0.0010061899189698045,0.00019625361987920273,0.09608010873795785
-0.20320025249229884,0.0009556115654406276,0.0011559292011499634,0.48927595535721913
-0.13427673091885978,0.001038690746799006,0.10551903756863133,0.169598351720497
-0.017670764287527584,0.0009350342413231534,0.0001375210817537125,0.06815827646882058
-0.45877979947363706,0.0011520311402055817,0.1950611380498971,0.003564300530704922
-0.006784879273726606,0.0010063368510106817,0.0012539405560123952,0.11802754990694055
-0.10777012795329564,0.0008779713221042927,0.00048659419655592293,0.2398392181706716
-3.7470600442403317,0.0008851360707830733,0.002929660993553544,1.3431345171115514
-0.03420526018007703,0.0009283933967840975,0.005370281117499775,0.03098072672410885
-0.23122339395118902,0.0008606057949166016,0.0006914767148152594,0.3385547244370175
-1.5454953948114398,0.0009224678996082246,0.41777095087760024,0.002956935276442344
-1.732282865181564,0.0009008961365249326,0.43857740287950264,0.003749449198778252
-3.1676025071101193,0.000882181390135253,0.5932172615868005,0.005310590936766886
-4.9310394514214435,0.0008664539326760384,0.7529539044580784,0.006077550567278136
-4.43696453374316,0.0008357543788475029,0.0029823188617429295,1.3655843402922376
-2.089507982031558,0.000850303898603935,0.48420747477264536,0.003448059992733607
-1.6204113768350537,0.0007856536294136491,0.43103034259483436,0.003194330891242354
-1.3677108313325008,0.0008513958446521209,0.3919273993546616,0.0027379146114481666
-3.406896914776588,0.0007409393811076599,0.6254393921591038,0.004832562229574599
-1.678998346641798,0.0007487332340723006,0.0020897822216013754,0.9865195345000528
-1.1402098992287328,0.0006695724226590381,0.3502862811218868,0.003168127944008491
-1.9366442018786758,0.0007430985279098427,0.46616720185162536,0.00388455079037031
-0.5283989731771722,0.0006901570228712362,0.0010775313144953344,0.5269355453051751
-0.3538249759227625,0.0006333749450131286,0.19386049036598127,0.001767796970970101
-3.9151139164287523,0.0006989187561487428,0.6708502500376391,0.005306498035024508
