Reward,Action,Angle,AngleSpeed,Action_RL,Action_ubar,Action_uBAR
-0.11592349605657043,3.944047739710602,-0.28841207315732126,-0.052060323692952104,0.18701097000649938,2.92507650883603,0.83196026
-0.0933763535455213,3.1502066396215684,-0.27805467369693265,0.20714798920777183,5.768920339648798,-3.4506745569417494,0.83196086
-0.08776151173588921,2.4811451444644037,-0.25938189416862434,0.3734555905661664,9.027645046101153,-7.37846201024881,0.8319621
-0.08493225042681089,1.9251949490363423,-0.2358882714552894,0.46987245426669844,9.640548282385161,-8.547317468518802,0.83196414
-0.07988058576166064,1.4694546007397609,-0.21013774237147434,0.5150105816763012,9.595515704324477,-8.958026550056884,0.83196545
-0.07189304782813233,1.1007211887194295,-0.183954102403477,0.5236727993599465,9.174098316737851,-8.905343289746327,0.83196616
-0.061912430880423905,0.8062251611098752,-0.15858321306879405,0.5074177866936591,8.597962844702323,-8.623704143343577,0.83196646
-0.051225528854737246,0.5741187701213075,-0.13482840882584296,0.4750960848590216,7.917403928526045,-8.175251618155867,0.83196646
-0.04090536225043032,0.3937428590902394,-0.1131612936061106,0.4333423043946471,7.20047871173255,-7.638702133579506,0.8319663
-0.031649432624857775,0.2557322358308669,-0.0938106841468166,0.3870121891858799,6.426077117565664,-7.002310805044123,0.8319659
-0.023801393984663407,0.1520067982851998,-0.07683276677763895,0.33955834738355295,5.629696811651719,-6.309655519443332,0.8319655
-0.017438991613960817,0.07569963981923511,-0.062165496920095445,0.2933453971508701,4.859980163294531,-5.61624555271495,0.831965
-0.012470144270438242,0.021048994172186752,-0.04967006452081156,0.24990864798567775,4.170257730015095,-4.9811732882454045,0.83196455
-0.008712828232802724,-0.016723919940847765,-0.03916192314898161,0.21016282743659898,3.5754021398790012,-4.424090135385187,0.8319641
-0.005952223112208484,-0.04153894398232616,-0.030433520623095064,0.17456805051773097,3.0537844286530627,-3.927287150177503,0.8319638
-0.003976800477394253,-0.056576264650323616,-0.023270520941724278,0.14325999362741573,2.659237261054575,-3.5477770648284337,0.83196354
-0.002598005324897144,-0.06438635402943671,-0.017462984694358478,0.11615072494731599,2.349616415331316,-3.245966070065709,0.8319633
-0.0016585426554783292,-0.06699052518245718,-0.012812706028412871,0.09300557331891213,2.1618788849327983,-3.0608324724016325,0.83196306
-0.0010335210764872026,-0.06596949203018498,-0.009137661882595363,0.07350088291635014,2.0981940686626483,-2.996126444165276,0.8319629
