Reward,Qmax,MaxAngle,MaxAngleSpeed
-69.09333104583588,-0.034018774224379704,0.6244778589017339,1.7166379479868765
-137.52654045995266,-0.03332974320399252,0.7474930503488451,5.527844471458221
-130.9056037178578,-0.06284356199616763,-0.014090274568889342,2.9084874858633896
-141.47360909648762,-0.05503054426505637,-0.16307561995972017,4.452973468677026
-144.14369603633762,-0.07083071777409869,0.3372677495162081,1.4898155960503732
-138.6170070104658,-0.07385662513733585,0.1495660042603668,1.4095019609098167
-145.86572745458437,-0.1009421437070822,0.8033123206061715,1.3086707357743204
-141.6910644696645,-0.1281021833794201,0.7359409733710445,1.5850882531051755
-137.08094264335182,-0.1600877672770814,-0.5278705858259352,1.273622811315664
-135.5910553213836,-0.18126372802047874,-0.42279257218728894,1.1725249947029663
-105.69235091097224,-0.20459935505261373,0.6236101148920774,3.636330052524259
-76.6022363097037,-0.20726700875926857,0.6294856917981732,1.4964312814972682
-85.4412087363114,-0.24314213064897,0.6301975165949921,1.4348994020435986
-82.73975283068295,-0.24694871939905924,0.6310320440825791,1.5503024626648498
-119.15394249111458,-0.28564680319036073,0.6239294675869564,4.4101869593722
-60.58771810586885,-0.3059644091818201,0.7922588358046274,2.9741481207523615
-84.5179471834148,-0.31459621643301233,0.9192991079348325,3.288126237131028
-41.83564212866363,-0.3429406375142198,0.03353370478145909,3.031376933740852
-63.31959352109237,-0.3527800834658158,0.8343609711915643,3.00023945374784
-70.5243341572437,-0.3649829564681604,0.8259881803298416,3.0688204499523293
-86.75318940547119,-0.37468750872204654,0.8872975231858311,2.721654501235654
-72.99274375327118,-0.3923196597914001,0.05385328491584371,1.8436293445434524
-103.07166446361121,-0.3952072237304707,0.9334812085837961,2.24469322871931
-132.126182460043,-0.39889046070563733,0.8624970102108097,1.9345349123256388
-129.14445177347903,-0.4069675320955976,0.9407286431326938,2.095359135378173
-88.30469040542293,-0.4137378258621273,1.044782402225371,3.9462979076183093
-82.6356957036265,-0.42256500178845086,1.0481891036582394,3.3852895031387744
-54.24297661664017,-0.4302887140805997,-0.06508584343663137,0.0801701081456353
