Reward,Action,Angle,AngleSpeed,Action_RL,Action_ubar,Action_uBAR
-0.09401129956264279,-2.0792888478660085,0.2504622657803267,-0.4853917521911927,-15.670817256292782,13.425899125833046,0.16562928
-0.08881815237038282,-1.5894308670225712,0.22356639021290137,-0.5379175113485066,-15.639745136240114,13.884685150536589,0.16562912
-0.08033992690991068,-1.192673960286836,0.19603953465469778,-0.5505371111640717,-15.626983262649052,14.268680138977778,0.16562916
-0.06950707786926287,-0.8754813788678213,0.16925105362250953,-0.535769620643765,-15.6267381498612,14.585627533103136,0.16562924
-0.0577417406735054,-0.625230262142999,0.14409000130723054,-0.5032210463055798,-15.57595446700282,14.785094922266094,0.16562928
-0.04627042951671126,-0.4305332687554948,0.12108464651104997,-0.4601070959236113,-15.506967669637552,14.910805088486008,0.16562931
-0.03591051223362683,-0.28136567131585366,0.10049863604559824,-0.41172020930903475,-15.411662286403615,14.96466728779055,0.16562933
-0.027079914061474645,-0.16907140237620588,0.08240694815572785,-0.36183375779740773,-15.317080423180261,14.982379678605684,0.16562934
-0.019890717652440174,-0.0862885851085391,0.06675486000975805,-0.3130417629193961,-15.013336867033374,14.761418954627624,0.16562933
-0.014256446080924941,-0.026836781368203333,0.053402944457076586,-0.2670383110536294,-14.374774166230743,14.18230805756533,0.16562933
-0.009983028147290634,0.014412271421273104,0.042160779627326644,-0.22484329659499877,-13.369305030157356,13.21808798918258,0.16562931
-0.006834718318365209,0.04166745985233433,0.03281168163595184,-0.1869819598274961,-11.828848079107834,11.704886211662958,0.16562933
-0.0045762360234221375,0.05834587860287854,0.02513039502440544,-0.15362573223092807,-9.843557987364967,9.736274493967151,0.16562937
-0.0029961378346672774,0.06719017960781848,0.01889532538416437,-0.12470139280482138,-7.612705682462763,7.514266445366403,0.16562942
-0.001917029884094518,0.07037631686045831,0.013896610658905718,-0.09997429450517303,-5.381351125382922,5.286097980835719,0.16562946
-0.001197446979874611,0.06960772865634857,0.00994106002559738,-0.07911101266616677,-3.551218396283134,3.4551966337294986,0.16562949
-0.0007290622024156788,0.06619890842384812,0.006854784816320516,-0.06172550418553729,-2.255580235792678,2.15614962320422,0.16562952
-0.0004317308664104748,0.06114740253304629,0.0044841675435761084,-0.04741234545488814,-1.3986381037223672,1.294155970341946,0.16562954
-0.00024794733747374994,0.055195369022444374,0.0026956712578437153,-0.03576992571464786,-0.6853623082161201,0.5749281413250971,0.16562954
-0.00013760482104054,0.04888168314443579,0.001374875145435761,-0.02641592224815908,-0.24131205971587694,0.12456417714452293,0.16562957
-7.348390838053124e-05,0.04258558315809831,0.00042502870842425387,-0.018996928740230144,-0.009327467105055998,-0.11371654525495788,0.1656296
-3.7605805338408804e-05,0.036562628178040874,-0.00023465944116591968,-0.01319376299180347,0.11864428520874343,-0.24771126744997593,0.16562961
-1.8422006538844425e-05,0.0309742360216973,-0.0006708405495563258,-0.008723622167808122,0.23179942430930878,-0.36645482850920724,0.16562964
-8.731589893922502e-06,0.025911473874066004,-0.0009378421226127467,-0.005340031461128418,0.3304097147411502,-0.47012789598984117,0.16562966
-4.189704781906805e-06,0.021414091957762893,-0.0010794070804284427,-0.002831299156313921,0.44712597652090774,-0.591341554587063,0.16562967
-2.2724878020533223e-06,0.01748549872094496,-0.0011303085554928787,-0.0010180295012887186,0.4720676544673018,-0.620211825770275,0.16562967
-1.580169831205827e-06,0.014104396266261032,-0.0011178136203658447,0.000249898702540679,0.47459418354759364,-0.626119472206412,0.16562968
-1.381947595488953e-06,0.01123367123695762,-0.0010629841529958717,0.001096589347399461,0.466797918489321,-0.6211939321774427,0.16562968
-1.3281030516656582e-06,0.008827056273909117,-0.00098181366180203,0.0016234098238768323,0.42683300138962565,-0.5836356300407959,0.16562968
-1.2742078279882777e-06,0.00683401901238001,-0.0008862060344177448,0.0019121525476857057,0.40899543702743735,-0.5677911029401367,0.16562968
-1.1780676213885797e-06,0.005203244121484429,-0.0007848067980630433,0.0020279847270940304,0.3810200642838616,-0.5414465050874565,0.16562968
-1.0422872066792913e-06,0.0038850085020309955,-0.0006837002498493513,0.0020221309642738387,0.3570194311109419,-0.5187641075339903,0.16562968
-8.843717887890228e-07,0.002832736040941919,-0.0005869869387004896,0.0019342662229772333,0.3577999657887033,-0.5205969146728407,0.16562968
-7.227078830645123e-07,0.0020039048691757877,-0.0004972563499700247,0.0017946117746092966,0.3505280811793765,-0.5141538612352801,0.16562968
-5.711779848900305e-07,0.0013605018000803493,-0.0004159691100943736,0.001625744797513022,0.31807356109619334,-0.48234274422119233,0.16562968
-4.38090315636168e-07,0.0008691377448475923,-0.0003437621783110592,0.001444138635666288,0.2573056123546449,-0.42206615953487664,0.16562968
-3.2697701062860394e-07,0.0005009346154873917,-0.000280689318344359,0.001261457199334004,0.2462536475608239,-0.41138239787041586,0.16562968
-2.379674009757719e-07,0.00023125952533586958,-0.00022640786123733744,0.0010856291421404312,0.19628380111598454,-0.361682226515728,0.16562968
-1.6912113352346636e-07,3.937596940484234e-05,-0.00018032137908364357,0.0009217296430738775,0.16858392370131048,-0.334174232656985,0.16562968
-1.1748281035307284e-07,-9.196252681648032e-05,-0.00014168666756006433,0.0007726942304715845,0.12485446087636165,-0.2905761083282575,0.16562968
-7.98120515706697e-08,-0.00017692491639398344,-0.00010969214292516505,0.0006398904926979857,0.11789350298915335,-0.2837001128306267,0.16562968
-5.302988605452579e-08,-0.00022701447188905322,-8.351368218087826e-05,0.0005235692148857359,0.06333727137317502,-0.22919397077014342,0.16562968
-3.445023579615708e-08,-0.00025145259423395294,-6.235287897148861e-05,0.0004232160641877929,0.0378319219334694,-0.2037130594527827,0.16562968
-2.186539085726128e-08,-0.00025753765268984874,-4.546184111718853e-05,0.0003378207570860017,0.008013870980274063,-0.17390109355804326,0.16562968
-1.3542048532009203e-08,-0.00025096442466590596,-3.2157855489190065e-05,0.0002660797125599694,-0.017271707848424023,-0.14860894150132123,0.16562968
-8.169715824146542e-09,-0.00023610762564023335,-2.1830596634130128e-05,0.00020654517710119873,-0.056685490662617855,-0.10918030188810172,0.16562968
-4.789437770025744e-09,-0.0002162678946452945,-1.3943994362624757e-05,0.00015773204543010743,-0.08737099258778347,-0.07847496023194117,0.16562968
-2.719965552604608e-09,-0.0001938833625159883,-8.034417098570781e-06,0.0001181915452810795,-0.14707735631820829,-0.01874621196938705,0.16562968
-1.490616923531861e-09,-0.00017070714051402834,-3.7064340295651813e-06,8.6559661380112e-05,-0.18060898625342825,0.014808594187834876,0.16562968
-7.848865305545745e-10,-0.00014795735708570453,-6.271224148107415e-07,6.15862322950888e-05,-0.16085113260574446,-0.004926509676420588,0.16562968
-3.9566686240204953e-10,-0.00012644041698892106,1.4803689819713887e-06,4.2149827935642603e-05,-0.19555230715071725,0.029796181808648986,0.16562968
-1.9122639383414222e-10,-0.00010664943511642933,2.8435034522042054e-06,2.726268940465634e-05,-0.24512612010015855,0.07938978573996278,0.16562968
-9.030459814552235e-11,-8.884628807701023e-05,3.6469221413169597e-06,1.6068373782255082e-05,-0.30167877767694184,0.1359602464637855,0.16562968
-4.446661280359893e-11,-7.312529042166616e-05,4.0386607325663e-06,7.834771824986816e-06,-0.3199160471726147,0.15421323695711367,0.16562968
-2.5985153004285047e-11,-5.9464338363596214e-05,4.135866563559494e-06,1.9441166198638745e-06,-0.34810232416389186,0.18241317490044892,0.16562968
-1.9764626549741223e-11,-4.776269858297599e-05,4.029947151313406e-06,-2.1183882449217472e-06,-0.38049624982025665,0.21481880219659433,0.16562968
-1.812343307199045e-11,-3.787086156584185e-05,3.7911192954973487e-06,-4.776557116321151e-06,-0.389814828025856,0.2241472722392108,0.16562968
-1.7531051130383477e-11,-2.961276464663598e-05,3.4723626784123313e-06,-6.375132341700348e-06,-0.36641394387342907,0.2007546461837031,0.16562968
-1.6641468255959994e-11,-2.2802071156458048e-05,3.1128041280940793e-06,-7.19117100636504e-06,-0.37983932807989473,0.21418684108365893,0.16562968
-1.515847756763276e-11,-1.72520718347835e-05,2.7405851938182906e-06,-7.444378685515776e-06,-0.38006783605744554,0.2144208990605314,0.16562968
-1.321613594123269e-11,-1.2784808755050836e-05,2.3752521386476776e-06,-7.306661103412256e-06,-0.41416616103800585,0.24852369130417146,0.16562968
-1.106582644566586e-11,-9.234396355861652e-06,2.0297330660073066e-06,-6.910381452807421e-06,-0.4135102201909595,0.2478713008695243,0.16562968
-8.936771084481265e-12,-6.451169092952513e-06,1.7119452151450134e-06,-6.355757017245863e-06,-0.3980097484412817,0.23237361234710938,0.16562968
-6.988831816615774e-12,-4.302402814126971e-06,1.4260872887446746e-06,-5.717158528006775e-06,-0.4361011436397556,0.27046715631186213,0.16562968
-5.309449242665458e-12,-2.670978140967284e-06,1.1736752996149884e-06,-5.048239782593724e-06,-0.4081097488512675,0.24247739294804718,0.16562968
-3.9281104181912455e-12,-1.4574700712977062e-06,9.543451086861213e-07,-4.386603818577341e-06,-0.40493285088752207,0.23930170849237142,0.16562968
