Reward,Action,Angle,AngleSpeed,Action_RL,Action_ubar,Action_uBAR
-0.27555579231347527,3.482945723292966,-0.4251093130652951,0.8524969590452773,-2.149992960709346,5.467308835164459,0.16562985
-0.2603408081928863,2.6358629744155504,-0.3781812565942738,0.9385611294204251,-3.1687610240979485,5.638992868175784,0.16563113
-0.23493537338310874,1.955661314745039,-0.3304318972948551,0.9549871859883744,-4.076991301688597,5.867020606927411,0.16563201
-0.20239388629289956,1.4172490969559366,-0.28422010444158285,0.9242358570654448,-4.717295869094996,5.968912449905226,0.16563252
-0.16719616742562943,0.9969492004587952,-0.24104652746007532,0.8634715396301504,-4.996760129372544,5.828076590168215,0.16563274
-0.13311532362707224,0.6734873802715766,-0.20177375867416797,0.7854553757181473,-5.035624808689773,5.543479404594742,0.16563278
-0.10259017475186408,0.42838106623546857,-0.16680341010206676,0.6994069714420241,-4.913971641564452,5.17672001284028,0.1656327
-0.07680087640020593,0.24594228663898665,-0.13621465612099498,0.6117750796214356,-4.6886613196109135,4.768971090104194,0.16563252
-0.05599409315243,0.11307433699848879,-0.10987011270463756,0.5268908683271484,-4.316419664268298,4.263861768243143,0.16563223
-0.03983320036162518,0.018973224338148853,-0.08749511501732826,0.44749995374618595,-3.950595166098534,3.8039366491513587,0.16563174
-0.027683057732936434,-0.04518540424829931,-0.0687358899666363,0.3751845010138393,-3.641005511126215,3.4301888126274274,0.1656313
-0.018808453689018307,-0.08654559152511121,-0.05320132351094794,0.31069132911376707,-3.394716104631984,3.142539561583092,0.16563095
-0.012495576537786404,-0.1108400461113126,-0.04049216604089661,0.25418314940102654,-3.14230885128278,2.865838092066266,0.16563071
-0.00811555992420469,-0.12262572967649943,-0.030220742856572145,0.20542846368648926,-2.8913674651774226,2.603111231011978,0.1656305
-0.0051491252869508425,-0.12548553258706896,-0.022023566529137152,0.16394352654869981,-2.63692025055027,2.34580439228819,0.16563033
-0.0031877190472250853,-0.12220300667055817,-0.0155687297340977,0.12909673590078907,-2.394844088848309,2.1070108608108686,0.16563022
