Reward,Action,Angle,AngleSpeed,Action_RL,Action_ubar,Action_uBAR
-0.05283255235601072,-2.1320074264955866,0.08621159724104119,0.39231800374481535,3.1788997122528406,-5.476540623469611,0.16563348
-0.025905789653744373,-1.755565022624109,0.09588969137763201,0.19356188273181624,2.9284349249997033,-4.849631495194041,0.16563155
-0.014980995972662552,-1.4281256301517988,0.0984471986870611,0.051150146188581797,3.877079639813426,-5.47083590856462,0.16563064
-0.011270032127780575,-1.147409017281781,0.09608494785943052,-0.04724501655261182,2.9705108994674507,-4.2835500189068245,0.1656301
-0.010283560963396204,-0.9099640648625096,0.09049561035684736,-0.11178675005166319,0.6533080259306496,-1.7289017757182386,0.16562968
-0.009945547773446963,-0.7116632145033897,0.0829577540940687,-0.1507571252555732,0.4417754138571987,-1.319068179175217,0.16562955
-0.009455153394749878,-0.5480815166427453,0.07441663524794043,-0.17082237692256544,1.9157355656046093,-2.629446558556177,0.16562948
-0.008627901350049224,-0.41477379699871575,0.06555276178988201,-0.1772774691611684,3.170132227350556,-3.7505354559546107,0.16562943
-0.007534431744468622,-0.3074687934875522,0.05683934075723419,-0.1742684206529564,3.912263722593309,-4.385361932785039,0.16562942
-0.006317029063483842,-0.2221939739941119,0.048589792686756575,-0.1649909614095522,4.19651580274625,-4.584339178543378,0.1656294
-0.0051073022586697915,-0.1553466145205178,0.04099654532436741,-0.15186494724778327,4.171087054521308,-4.492063085746004,0.16562942
-0.003997772034908908,-0.10372601466754006,0.03416229269045172,-0.13668505267831377,3.929558483466574,-4.198913929739453,0.16562943
-0.003039507581474475,-0.06453663331043336,0.028124852112628166,-0.12074881155647106,3.573422017959626,-3.8035880977765597,0.16562945
-0.002250286154063291,-0.03537369751773989,0.022876651719622294,-0.10496400786011746,3.208583929763924,-3.4095871035904866,0.16562948
-0.001625287027002437,-0.014196425453435246,0.01837977775032057,-0.08993747938603447,2.7989554115280333,-2.9787813281914524,0.16562949
-0.001146691747738516,0.0007055182503741264,0.014577398028018945,-0.0760475944460325,2.4040346900732903,-2.568958677934061,0.1656295
-0.0007909397170491864,0.010748101184360426,0.011402262130201098,-0.06350271795635692,2.0969410521977556,-2.2518224720257014,0.16562952
-0.0005335631629277435,0.01708983491628069,0.008782875559034786,-0.052387731423326214,1.7051410615480556,-1.8536807625452423,0.16562954
-0.00035201346908283706,0.020667017905163343,0.006647845221253671,-0.04270060675562231,1.443435986790203,-1.5883985196996682,0.16562955
-0.0002270220810045884,0.022227307282160824,0.004928812047678279,-0.034380663471507845,1.2345714127687357,-1.3779736563012035,0.16562955
-0.00014299614151896638,0.022359589520348777,0.0035623054989408556,-0.027330130974748474,1.186093906069556,-1.329363882264997,0.16562957
-8.784678659143192e-05,0.02152115735635296,0.00249079380405073,-0.021430233897802513,1.5995606805612117,-1.743669118722971,0.1656296
-5.253200542171277e-05,0.020061384697035223,0.0016631471654589337,-0.01655293277183592,2.3835643626749703,-2.5291325883972084,0.16562961
-3.049879458069868e-05,0.01824219701220242,0.0010346849944111052,-0.01256924342095657,3.1246969077201188,-3.272084336028351,0.16562963
-1.7133403991948456e-05,0.01625555095229947,0.0005669401358727779,-0.009354897170766546,3.6678167024194237,-3.81719079168872,0.16562964
-9.27555609553e-06,0.014238148415611107,0.00022724164440784728,-0.006793969829298613,4.024214717500516,-4.1756062242076615,0.16562966
-4.818329900769513e-06,0.012283669308247092,-1.1807765653276366e-05,-0.004780988201222473,4.356187820176308,-4.509533805990817,0.16562966
-2.395185736716884e-06,0.01045282236356826,-0.00017290379919962564,-0.003221920670926985,4.580323729005974,-4.735500576666324,0.16562967
-1.1450880385978827e-06,0.008781516602819117,-0.0002746223506625107,-0.002034371029257701,4.753348453741285,-4.910196607162384,0.16562967
-5.42390237518355e-07,0.007287403760363631,-0.000331983711943067,-0.001147227225611125,4.863433016698947,-5.021775282962501,0.16562967
-2.7752759202586926e-07,0.005975062870967385,-0.0003569814906605517,-0.0004999555743496948,4.960609079875215,-5.120263701929327,0.16562968
-1.7585739122998938e-07,0.0048400463761488766,-0.0003590657271723642,-4.1684730236250106e-05,5.036623163349744,-5.1974128018986745,0.16562968
-1.440942727204123e-07,0.003871991040441891,-0.00034557499536049056,0.0002698146362374725,5.0905328667085055,-5.252290560593143,0.16562968
-1.3604709211386798e-07,0.0030569626923924176,-0.0003221161054237592,0.0004691777987346277,5.144409956325422,-5.306982678558109,0.16562968
-1.3143212212916292e-07,0.002379192315327572,-0.00029289262686657216,0.000584469571143741,5.191422323180523,-5.354672815790275,0.16562968
-1.2326743087847035e-07,0.0018223259989245122,-0.0002609851766679095,0.0006381490039732529,5.24701397143251,-5.410821330358665,0.16562968
-1.1071437783510895e-07,0.0013702920373477312,-0.00022858748020308204,0.0006479539292965494,5.257332020447982,-5.4215914133357135,0.16562968
-9.525248152848355e-08,0.0010078769636328033,-0.00019720273694397283,0.0006276948651821842,5.281025584132284,-5.445647392093731,0.16562968
-7.880895814795317e-08,0.0007210785755322746,-0.0001678050069558393,0.000587954599762671,5.253544122202333,-5.41845272855188,0.16562968
-6.297488297741081e-08,0.000497294158114947,-0.0001409702585131555,0.0005366949688536761,5.228436252849977,-5.393568643616941,0.16562968
-4.87826416599062e-08,0.0003253904045390499,-0.0001169814667131631,0.0004797758359998479,5.2490280341907,-5.41433232871124,0.16562968
