Reward,Action,Angle,AngleSpeed,Action_RL,Action_ubar,Action_uBAR
-0.12335692243682486,-3.840152977021406,0.3165383991880073,-0.13672343925062763,14.526438229399131,-18.532222232450124,0.16563103
-0.11129909365382301,-3.038619029964863,0.2985855398161522,-0.3590571874371022,13.742608238682848,-16.94685693867163,0.16562967
-0.10765872389728476,-2.369217787574084,0.2738948705148406,-0.49381338602623215,-2.6629454433190327,0.12809834334889916,0.16562931
-0.10270885178885113,-1.8180444638788718,0.24571198649273052,-0.5636576804422022,-13.33977444125385,11.356100873595185,0.1656291
-0.09402315163047799,-1.3703186680935868,0.21637347450702302,-0.5867702397141498,-14.520469080202998,12.984521293428458,0.16562912
-0.08227029419548777,-1.0113764402171856,0.18750047967534675,-0.5774598966335251,-14.873488984928773,13.696483336623666,0.16562921
-0.06903150608107593,-0.72738090474712,0.1601622693592099,-0.5467642063227365,-14.900641720198198,14.007631532857351,0.16562928
-0.05580284503288746,-0.5057497157905395,0.1350113762216945,-0.5030178627503078,-14.822566041008331,14.151187012821742,0.16562931
-0.04364322851215717,-0.3353502322832629,0.1123929157312494,-0.4523692098089022,-14.606737753278566,14.10575817879693,0.16562934
-0.0331386144432936,-0.20653507791373116,0.092431308560926,-0.39923214340646807,-14.272271337881124,13.90010691776902,0.16562934
-0.024494515870193436,-0.11107940860501486,0.07509784643496778,-0.3466692425191643,-13.727159334306075,13.450450583502688,0.16562934
-0.01765941234069158,-0.04206460079977781,0.06026242273868909,-0.29670847392557376,-12.984894853355575,12.777200925258587,0.16562933
-0.012435190640215671,0.006260667288477961,0.04773242735699239,-0.2505999076339341,-12.041018934560139,11.881650274551406,0.16562933
-0.00855990793723299,0.03862570683893196,0.03728141117472448,-0.20902032364535816,-10.839695949451874,10.712692328993596,0.16562933
-0.0057623197567323176,0.05887756680102996,0.028669705825220416,-0.17223410699008126,-9.33617091130421,9.22941915080803,0.16562933
-0.0037933264586447655,0.07011180694445773,0.021658805720279853,-0.14021800209881127,-7.859754421884696,7.764236841927298,0.16562939
-0.002440806265806188,0.07479030230677886,0.0160209745972058,-0.11275662246148108,-6.3150538090412995,6.224214679742739,0.16562943
-0.0015336792003090144,0.07484639184759967,0.011545252259903688,-0.08951444674604224,-4.888731224645589,4.797948140184366,0.16562948
-0.0009397284335693245,0.07177719832588281,0.008040796251733845,-0.07008912016339687,-3.522296433996421,3.4284441262111587,0.1656295
-0.0005603549176526101,0.06672358475686657,0.005338293739485448,-0.05405005024496795,-2.2345724618600644,2.1356665256046248,0.16562952
-0.0003243031051547164,0.060538681496486724,0.0032900164028966,-0.04096554673177695,-0.5316382309102751,0.4265473764932944,0.16562954
-0.00018154118428321398,0.05384583965865053,0.0017689582562824889,-0.03042116293228222,2.0835478258528286,-2.1953315370088067,0.16562955
-9.789115760014511e-05,0.047087459821366195,0.0006673919583426748,-0.02203132595879628,6.895968061271338,-7.014510182066923,0.16562958
-5.0628881149659446e-05,0.04056521629827614,-0.00010490802078012037,-0.015445999582455901,10.986125990103494,-11.111190384224491,0.16562961
-2.5057298902277404e-05,0.03447322003136044,-0.0006225929004397505,-0.010353697593192601,12.64558846232723,-12.776744867616305,0.16562963
-1.1944174072212065e-05,0.02892484688647201,-0.0009466886607090146,-0.006481915205385281,13.357787214444533,-13.494492007779657,0.16562964
