Reward,Action,Angle_unwrap,AngleSpeed,Action_RL,Action_ubar,Action_uBAR,Angle
-0.06904098232945652,-0.9647948015946912,-0.04145062538440882,0.5958377672454792,-0.6811495033307644,-0.4492789767002061,0.16563368,-0.04145062538440882
-0.03794395842333147,-0.8506113042777389,-0.019592275178294958,0.43716700412227705,0.5176023290441308,-1.533846223973382,0.16563259,-0.019592275178294958
-0.02004008728863708,-0.7380590035019812,-0.004004030814554124,0.3117648872748167,1.3932020748293312,-2.2968925066922514,0.16563143,-0.004004030814554125
-0.010134352631166108,-0.6313365779473665,0.006699038460245825,0.21406138549599896,2.078694486713161,-2.8756619565796635,0.16563089,0.006699038460245825
-0.0049111916665762105,-0.5329980058477601,0.013655834754491458,0.13913592588491264,2.6446845785537407,-3.343313073989285,0.16563049,0.013655834754491458
-0.0023198617931593822,-0.44440902683476136,0.017791641234887228,0.08271612960791537,3.1185870235050426,-3.7286262866078483,0.16563024,0.017791641234887228
-0.0011347569755700807,-0.3660856020219767,0.019848957048167557,0.04114631626560651,3.4341079319633834,-3.965823576538308,0.16563004,0.019848957048167557
-0.0006520576948256418,-0.2979507756370392,0.0204159290587276,0.011339440211200931,3.6002171662359457,-4.063797835414322,0.1656299,0.020415929058727602
-0.00048704321754208,-0.2395303066017802,0.019951967925793443,-0.009279222658683143,3.3646508055131417,-3.7698109013481296,0.16562979,0.019951967925793443
-0.00044282974570230237,-0.19010082660384509,0.018810399750911838,-0.022831363497632137,2.633398058828312,-2.9891285852583973,0.1656297,0.018810399750911838
-0.000428099772148205,-0.14880026022492432,0.017258178017581137,-0.03104443466661393,1.8827262969386216,-2.1971562122863038,0.16562966,0.017258178017581137
-0.00040737843296747217,-0.11470846570321692,0.015492792341007788,-0.03530771353146702,1.5192082880119684,-1.79954637903562,0.16562963,0.015492792341007788
-0.000372242431659759,-0.08690427869874795,0.01365658104549495,-0.036724225910256654,1.3924928186103895,-1.6450266928272497,0.16562960000000002,0.01365658104549495
-0.00032552984999467016,-0.06450400973382875,0.01184869554769235,-0.03615770995605208,1.363387319559891,-1.5935209248118318,0.16562960000000002,0.01184869554769235
-0.00027330917420237015,-0.04668606959110466,0.01013498021446064,-0.03427430666463418,1.3181813789561847,-1.5304970291642404,0.16562958,0.01013498021446064
-0.00022126024161464892,-0.032704860999594354,0.008556033675288205,-0.0315789307834487,1.4272649697051103,-1.6255994113216554,0.16562958,0.008556033675288203
-0.0001734080881998765,-0.021897237374241874,0.007133705203955722,-0.028446569426649655,1.5120220921754464,-1.6995489250678004,0.16562960000000002,0.007133705203955722
-0.0001319977123681584,-0.013683245839106071,0.005876264065031093,-0.02514882277849256,1.7070887814121982,-1.8864016227694165,0.16562960000000002,0.005876264065031094
-9.783401066797048e-05,-0.00756323949071147,0.004782457264178142,-0.021876136017059043,1.873096561231072,-2.046289411141057,0.16562961,0.004782457264178142
-7.073811845060866e-05,-0.003112597505555925,0.00384464744579178,-0.018756196367727226,2.070509687770529,-2.2392519105965194,0.16562963,0.00384464744579178
-4.996080482472525e-05,2.497636786280566e-05,0.0030511988742009627,-0.01586897143181635,2.2713211937491686,-2.436925842701741,0.16562963,0.0030511988742009627
-3.449684007274242e-05,0.002144777946044396,0.0023882559174499985,-0.013258859135019282,2.535871890295108,-2.699356752570659,0.16562964,0.0023882559174499985
-2.3295671647969463e-05,0.003488662280194177,0.0018410374395670546,-0.010944369557658882,2.6755829263390134,-2.8377239042804145,0.16562964,0.0018410374395670546
-1.5385423362163387e-05,0.00425229430004137,0.001394750033917898,-0.00892574811298313,2.8503471033778185,-3.0117244642005336,0.16562966,0.001394750033917898
-9.933312296047646e-06,0.004592025837389269,0.0010352059313632974,-0.007190882051092009,3.0279664709627285,-3.1890041002480958,0.16562966,0.0010352059313632974
-6.263977064723002e-06,0.004631120503861386,0.0007492154480801576,-0.005719809665662796,3.1245046668117764,-3.285503201430672,0.16562966,0.0007492154480801576
-3.852885664372139e-06,0.004465379669102987,0.0005248108889898433,-0.004488091181806285,3.194905205680195,-3.3560694960350097,0.16562967,0.0005248108889898433
-2.307095399143426e-06,0.0041680552204272905,0.00035134715148643533,-0.0034692747500681595,3.254895988246965,-3.4163576030504554,0.16562967,0.0003513471514864353
-1.341426933377091e-06,0.003794124849475722,0.00021951486826376167,-0.002636645664453473,3.3506262203074235,-3.512461765481865,0.16562967,0.0002195148682637617
-7.548277844443334e-07,0.003383928348449583,0.00012129385514824028,-0.0019644202623104287,3.4667505962485294,-3.6289963379239984,0.16562967,0.00012129385514824028
-4.094054678119514e-07,0.0029662386649844663,4.9868151577008226e-05,-0.001428514071424641,3.5939110189656343,-3.7565744652257287,0.16562968,4.9868151577008226e-05
-2.1310985267413378e-07,0.002560815281624773,-4.813816986752957e-07,-0.0010069906655136708,3.7008760661681532,-3.863944935811608,0.16562968,-4.813816986752957e-07
-1.0615786157711812e-07,0.002180506777245128,-3.449516595872069e-05,-0.0006802756852009079,3.7424458168182873,-3.9058949949661215,0.16562968,-3.449516595872069e-05
-5.082714324761363e-08,0.0018329555328850946,-5.6055352445323365e-05,-0.00043120372973205344,3.806438183925908,-3.9702349133181034,0.16562968,-5.6055352445323365e-05
-2.4052255580083957e-08,0.0015219682614473484,-6.83028526866697e-05,-0.00024495000482692653,3.863664759995681,-4.027772476659313,0.16562968,-6.83028526866697e-05
-1.2224334117640096e-08,0.0012486007953036447,-7.374720393699721e-05,-0.00010888702500655056,3.907870544513142,-4.072251628642918,0.16562968,-7.374720393699721e-05
-7.648444200256311e-09,0.0010120057758049583,-7.436703201391817e-05,-1.2396561538419086e-05,3.932745767301957,-4.097363446451231,0.16562968,-7.436703201391817e-05
-6.202060201722528e-09,0.0008100847346934613,-7.169998827858959e-05,5.3340874706571945e-05,3.95620476883883,-4.121024369029216,0.16562968,-7.169998827858959e-05
-5.834988353349382e-09,0.0006399805799794933,-6.692183975155813e-05,9.556297054062896e-05,4.006442494268357,-4.171432198613456,0.16562968,-6.692183975155813e-05
-5.640204835270222e-09,0.0004984416371893731,-6.0914947934416624e-05,0.00012013783634283027,4.084416661393759,-4.249547904681648,0.16562968,-6.0914947934416624e-05
-5.299928876178409e-09,0.00038208378954340816,-5.432673824182746e-05,0.00013176419385178313,4.0833494434242565,-4.2485970445597925,0.16562968,-5.432673824182746e-05
-4.7702748212836795e-09,0.0002875761727789694,-4.761895993646244e-05,0.00013415556610730042,4.112183739022999,-4.2775258477753,0.16562968,-4.761895993646244e-05
-4.112178988479679e-09,0.00021175941840745338,-4.110869698998399e-05,0.00013020525892956897,4.10589698588822,-4.271314911394891,0.16562968,-4.1108696989983985e-05
-3.408285750347131e-09,0.00015172289490106294,-3.500208846843777e-05,0.00012213217043092426,4.071855978706848,-4.2373339407370265,0.16562968,-3.500208846843777e-05
-2.7277652400824102e-09,0.0001048443489546358,-2.9421725647030188e-05,0.00011160725642815164,4.033167109673161,-4.1986919502492865,0.16562968,-2.9421725647030188e-05
-2.1159901070105508e-09,6.880551014898373e-05,-2.442863621110968e-05,9.986178871841012e-05,4.034437485847572,-4.199998365262501,0.16562968,-2.4428636211109678e-05
