Reward,Action,Angle_unwrap,AngleSpeed,Action_RL,Action_ubar,Action_uBAR,Angle
-0.3564009407552912,-3.5016628151709384,0.4625865022292371,-1.0451810791493288,15.19988738735341,-18.867178561246078,0.16562836,0.46258650222923703
-0.33006138721169564,-2.6143386058121827,0.4074548185216608,-1.1026336741515266,15.247494225313098,-18.027461487870237,0.16562866,0.4074548185216608
-0.29124587615256936,-1.9095405412717543,0.3528618482728563,-1.09185940497609,15.28464759617041,-17.359816958099895,0.16562882,0.35286184827285627
-0.2455708234126043,-1.357808315850933,0.3010447434713933,-1.0363420960292606,15.26802483251351,-16.791462132934946,0.16562898,0.3010447434713934
-0.1988970035258681,-0.93197207784295,0.2533572778396558,-0.9537493126347504,15.299252297907081,-16.396853494430985,0.16562912,0.2533572778396558
-0.15552350002047613,-0.6081238780296658,0.21050846313756344,-0.8569762940418466,15.292757523731005,-16.06651062474975,0.16562922,0.21050846313756344
-0.11788851263020478,-0.36587254979864703,0.17275149801992407,-0.7551393023527875,15.214887176650345,-15.746389038845038,0.16562931,0.17275149801992407
-0.08690203282332834,-0.18819181548389707,0.1400291020272436,-0.654447919853609,15.098607916370694,-15.452429088954124,0.16562936,0.1400291020272436
-0.06244208616433863,-0.061063652943499136,0.11208267608291342,-0.558928518886604,14.917069739924726,-15.14376277977008,0.16562939,0.11208267608291342
-0.043803360643356416,0.026934048561049195,0.08853256112214955,-0.4710022992152773,14.545455060728695,-14.684150428871824,0.16562942,0.08853256112214955
-0.030029561209328776,0.08503084072198419,0.06893581321144199,-0.3919349582141513,13.986513703918991,-14.067112250098866,0.16562939,0.06893581321144199
-0.02012799814368103,0.1206260897375202,0.0528268069989264,-0.3221801242503116,13.111922443450885,-13.15692572571406,0.16562937,0.0528268069989264
-0.013190164129552632,0.13960424655501846,0.03974491663742239,-0.26163780723008023,11.913912102238537,-11.939937212783056,0.16562936,0.03974491663742239
-0.008446584372898606,0.14660067246266273,0.02925257332808709,-0.209846866186706,10.446443222332851,-10.465471892068562,0.16562934,0.02925257332808709
-0.005280374971608159,0.14522809802137535,0.02094625581160503,-0.16612635032964118,8.783714427001334,-8.80411567117833,0.16562934,0.02094625581160503
-0.0032176594254128953,0.1382655615221129,0.01446235716274493,-0.12967797297720196,7.143538410922599,-7.170902236302341,0.16562939,0.014462357162744932
-0.0019071349304979849,0.12781818433848444,0.009479414384328082,-0.099658855568337,5.503245665017543,-5.541056927185558,0.16562945,0.009479414384328082
-0.0010963769925711874,0.1154510553538497,0.00571782723666687,-0.07523174295322423,4.105803622719978,-4.1559820436749515,0.16562948,0.00571782723666687
-0.00060914041210898,0.10230028847764627,0.0029379096056145427,-0.05559835262104655,2.8937297599707,-2.95705899250536,0.16562952,0.0029379096056145427
-0.0003256995496066013,0.08916588662944802,0.0009369075760060831,-0.04002004059216919,2.041770800725195,-2.1182344500092145,0.16562954,0.0009369075760060832
-0.00016690383582437167,0.07658769560776002,-0.0004545527075840326,-0.02782920567180231,1.467176737420984,-1.5562185777266913,0.16562954,-0.00045455270758403254
-8.186606185557099e-05,0.06490743300463775,-0.0013762529695867734,-0.018434005240054816,2.0874855193825392,-2.188207666994852,0.16562958,-0.0013762529695867734
-3.882585970457493e-05,0.05431880474791395,-0.0019421716660476488,-0.011318373929217515,3.1099269202788533,-3.2212377259502123,0.16562961,-0.0019421716660476486
-1.859926772363496e-05,0.044907439284347365,-0.0022441159595656445,-0.006038885870359907,3.875291288032088,-3.996013488969336,0.16562964,-0.0022441159595656445
-1.0028466948839896e-05,0.036682369789033935,-0.002355096757515273,-0.002219615958992576,4.376449895036287,-4.50539718037001,0.16562966,-0.002355096757515273
-6.9153382454050675e-06,0.029600473097636026,-0.0023323900539988602,0.0004541340703282703,4.6915026784947385,-4.8275318754210215,0.16562967,-0.00233239005399886
-6.016927772957814e-06,0.02358517826054385,-0.0022202590612514523,0.0022426198549481513,4.875404034116318,-5.017448540780856,0.16562968,-0.0022202590612514523
-5.776233058688988e-06,0.01854045248204716,-0.002052334321280145,0.003358494799426139,4.9269926181773185,-5.07408185062035,0.16562968,-0.0020523343212801456
-5.546266855977128e-06,0.01436112662350375,-0.0018536636146518988,0.003973414132564925,4.93544632232111,-5.0867148806226865,0.16562968,-0.0018536636146518988
-5.134558370175286e-06,0.01094018221990467,-0.0016424538871155974,0.004224194550726028,4.955129415374545,-5.109818932980881,0.1656297,-0.0016424538871155977
-4.548848074449167e-06,0.008173820582137559,-0.0014315324982877682,0.004218427776556584,4.924659149679197,-5.0821150289233,0.1656297,-0.0014315324982877682
-3.864376466197447e-06,0.005964719770511272,-0.001229558161531782,0.004039486735119723,4.930442582383219,-5.0901075624389485,0.1656297,-0.001229558161531782
-3.161400482556839e-06,0.00422396752438825,-0.001042012487782437,0.0037509134749869,4.9687071012533615,-5.130112833555213,0.1656297,-0.0010420124877824368
-2.500973738376109e-06,0.002872024372792659,-0.0008720020924576965,0.003400207906494809,5.003175685249474,-5.165933360702922,0.1656297,-0.0008720020924576965
-1.9199109500885206e-06,0.0018389997550949386,-0.0007208992732927852,0.0030220563832982265,5.032805367212138,-5.196596067283283,0.1656297,-0.0007208992732927852
-1.434111218469262e-06,0.0010644143232481085,-0.0005888470671104408,0.00264104412364689,4.993487738359639,-5.1580530238626325,0.1656297,-0.0005888470671104408
-1.0444989477734275e-06,0.0004966618810513523,-0.0004751516605607441,0.00227390813099393,4.9713722249565135,-5.1365052629017045,0.1656297,-0.0004751516605607441
-7.428434344667755e-07,9.227737034667172e-05,-0.0003785823603340095,0.0019313860045346925,4.9419589159623305,-5.107496323517063,0.16562968,-0.0003785823603340095
-5.163839804123104e-07,-0.00018489728195003607,-0.00029759662789529946,0.001619714648774201,4.941780488215262,-5.10759507042229,0.16562968,-0.00029759662789529946
-3.5104422839306287e-07,-0.0003645834788281732,-0.00023050514492914767,0.0013418296593230346,4.883585292046222,-5.0495795604501295,0.16562968,-0.00023050514492914767
-2.3340506680754704e-07,-0.0004709156026629913,-0.00017558947184126558,0.001098313461757643,4.8804890196611765,-5.04658962018892,0.16562968,-0.00017558947184126558
-1.5173470067913707e-07,-0.0005232514021731305,-0.00013118278942989364,0.0008881336482274387,4.889123126229822,-5.055276062557074,0.16562968,-0.00013118278942989364
-9.637534171159863e-08,-0.0005369169000939422,-9.57223383587378e-05,0.0007092090214231165,4.8738774302506975,-5.040044032075871,0.16562968,-9.57223383587378e-05
-5.973495603090619e-08,-0.0005238762861825563,-6.778054711692207e-05,0.0005588358248363148,4.8090090902504015,-4.975162651461663,0.16562968,-6.778054711692207e-05
-3.606731866374441e-08,-0.0004933236100663763,-4.608045346554249e-05,0.0004340018730275916,4.876430317215169,-5.0425533257503155,0.16562968,-4.608045346554249e-05
-2.116365760038508e-08,-0.000452202199971552,-2.9499893318295848e-05,0.0003316112029449329,4.931915426578758,-5.097997313703809,0.16562968,-2.9499893318295848e-05
-1.2031389326481643e-08,-0.0004056434750232541,-1.7067905232999255e-05,0.0002486397617059319,4.91649330958425,-5.0825286379843515,0.16562968,-1.7067905232999255e-05
-6.601178987870581e-09,-0.00035734085787186837,-7.95602002794807e-06,0.00018223770410102368,4.919397994302765,-5.085385020085716,0.16562968,-7.95602002794807e-06
-3.48037199794851e-09,-0.0003098639437872919,-1.4664651523464795e-06,0.0001297910975120318,4.905907793548887,-5.071847342417754,0.16562968,-1.4664651523464795e-06
-1.7569034734737218e-09,-0.00026491518282778515,2.981233408833748e-06,8.895397122360455e-05,4.873974840772399,-5.039869440880304,0.16562968,2.981233408833748e-06
-8.501388701021538e-10,-0.00022354019284698268,5.8641767764927065e-06,5.765886735317915e-05,4.882805796875057,-5.048659021992981,0.16562968,5.8641767764927065e-06
-4.015500526751342e-10,-0.0001862981077804804,7.569790964915276e-06,3.411228376845141e-05,4.861076753996435,-5.026892737029295,0.16562968,7.569790964915276e-06
-1.971964805851344e-10,-0.00015339476831233156,8.408811552176973e-06,1.6780411745233915e-05,4.856402356208537,-5.022185435901928,0.16562968,8.408811552176973e-06
-1.1443881841136762e-10,-0.00012478976261576236,8.62723935302337e-06,4.368556016927968e-06,4.82955156015381,-4.995306034841505,0.16562968,8.627239353023372e-06
-8.639316855779895e-11,-0.0001002770239599826,8.417110949904262e-06,-4.202568062382159e-06,4.806946149272418,-4.972676111221458,0.16562968,8.417110949904262e-06
-7.894164580230283e-11,-7.954703781809513e-05,7.926021423767122e-06,-9.821790522742776e-06,4.8902738462118975,-5.055983078174795,0.16562968,7.926021423767122e-06
-7.634179214207537e-11,-6.223519604642291e-05,7.265393730669967e-06,-1.321255386194311e-05,4.9084919764638295,-5.074183896584956,0.16562968,7.265393730669967e-06
-7.254249960671756e-11,-4.795201340979105e-05,6.5175782018971045e-06,-1.4956310575457232e-05,4.8941697812950835,-5.0598474182335735,0.16562968,6.517578201897105e-06
-6.616626300280679e-11,-3.630860476988573e-05,5.741857319919512e-06,-1.551441763955187e-05,4.8726442952462365,-5.038310288776086,0.16562968,5.741857319919512e-06
-5.7763998935518425e-11,-2.6932470825968835e-05,4.9794625562429515e-06,-1.5247895273531226e-05,4.8837024592168286,-5.049359076612736,0.16562968,4.9794625562429515e-06
-4.8424271334381936e-11,-1.9478012215579103e-05,4.257712546807885e-06,-1.4435000188701307e-05,4.9191815161685275,-5.0848306791058215,0.16562968,4.257712546807885e-06
-3.9150867735660895e-11,-1.3631894887566887e-05,3.593387546220881e-06,-1.3286500011740075e-05,4.970993027490196,-5.136636344310164,0.16562968,3.5933875462208805e-06
-3.064863746968687e-11,-9.115654469482593e-06,2.995447170095751e-06,-1.1958807522502605e-05,5.018307790136865,-5.183946590716414,0.16562968,2.995447170095751e-06
-2.3306336668934906e-11,-5.685523969845008e-06,2.467194633075206e-06,-1.05650507404109e-05,5.101681100577687,-5.267316471026735,0.16562968,2.467194633075206e-06
-1.725888873983171e-11,-3.132038919773095e-06,2.007971602896589e-06,-9.184460603572338e-06,5.198096253004426,-5.363729069968425,0.16562968,2.007971602896589e-06
-1.2469011599981065e-11,-1.2767085015852329e-06,1.6144721940646543e-06,-7.869988176638694e-06,5.376851549563569,-5.542482511197148,0.16562968,1.6144721940646543e-06
-8.800192714596957e-12,2.9306168158882432e-08,1.2817352887713095e-06,-6.654738105866896e-06,5.571511010701264,-5.737140666320176,0.16562968,1.2817352887713095e-06
-6.0722270413321975e-12,9.098162419007849e-07,1.003887078621132e-06,-5.556964203003559e-06,5.790358315401763,-5.955987090510599,0.16562968,1.003887078621132e-06
-4.097924439604469e-12,1.4663073617526834e-06,7.746819391323852e-07,-4.584102789774933e-06,6.065535521193018,-6.231163739810736,0.16562968,7.746819391323852e-07
-2.704701259749007e-12,1.780256821071191e-06,5.87879298519134e-07,-3.736052812265025e-06,6.33171074373937,-6.497338648407627,0.16562968,5.87879298519134e-07
-1.7450866450463262e-12,1.9171629430658754e-06,4.37500853673343e-07,-3.007568896915818e-06,6.586349135810946,-6.751976903573081,0.16562968,4.37500853673343e-07
-1.0996744100219505e-12,1.928819847840657e-06,3.1799483969910683e-07,-2.3901202794847233e-06,6.857556441816566,-7.023184197921799,0.16562968,3.1799483969910683e-07
-6.758295100692285e-13,1.855073285206288e-06,2.2432668185263414e-07,-1.8733631569294532e-06,7.109934769087478,-7.275562598939272,0.16562968,2.2432668185263414e-07
-4.042545985985666e-13,1.7271904102500457e-06,1.5202470265251052e-07,-1.4460395840024725e-06,7.4473312685438255,-7.612959226278495,0.16562968,1.5202470265251052e-07
