Reward,Action,Angle_unwrap,AngleSpeed,Action_RL,Action_ubar,Action_uBAR,Angle
-0.1203847183264634,-3.605344771914295,0.3155998085846871,-0.2245804104056377,-15.112233435984342,11.341258174482265,0.16563049,0.3155998085846871
-0.1127064278028033,-2.8389351085073766,0.29471827642406423,-0.4176306432124575,-15.13057309814842,12.126008453727575,0.16562954,0.29471827642406423
-0.10914897401459768,-2.201948260341627,0.2682147679934466,-0.5300701686123525,-15.08315345650852,12.715575973177812,0.16562922,0.2682147679934466
-0.10285863676925927,-1.6798918519381356,0.23904996284484406,-0.5832961029720515,-15.092558484840527,13.24703758872724,0.16562904,0.23904996284484406
-0.092750190839936,-1.2577248226764564,0.2093314607309656,-0.5943700422775686,-15.115472097320184,13.692118126160452,0.16562915,0.2093314607309656
-0.07999508513944788,-0.9207876910473091,0.18049977598061814,-0.5766336950069486,-15.138423874754826,14.052006945817276,0.16562924,0.18049977598061817
-0.06626039906566575,-0.6554297177239778,0.15348441531583012,-0.5403072132957611,-15.092563728935009,14.27150471371614,0.16562929999999998,0.15348441531583012
-0.05295258168486467,-0.4493634009120626,0.12883192317227554,-0.4930498428710919,-15.072561136037026,14.457568407827752,0.16562933,0.12883192317227554
-0.04099262544434621,-0.2917983217194582,0.10680878738989294,-0.4404627156476521,-14.944653693470087,14.487226029552255,0.16562934,0.10680878738989294
-0.03083893928856806,-0.1734411637942177,0.08748256120425887,-0.3865245237126812,-14.812645838824382,14.473575332831787,0.16562934,0.08748256120425887
-0.02260078566339276,-0.08640836420388176,0.07078468542441071,-0.3339575155969632,-14.489320688064444,14.237282981662188,0.16562934,0.07078468542441071
-0.01616381457476778,-0.024096924397140285,0.05655829231611699,-0.28452786216587445,-14.041378708447844,13.851652456753492,0.16562933,0.05655829231611699
-0.011294810384308195,0.018961005368215208,0.044593912134830285,-0.2392876036257341,-13.304606848164784,13.157938526235787,0.16562933,0.044593912134830285
-0.007716704758978689,0.04724441337438101,0.03465558256269124,-0.1987665914427809,-12.259936018580053,12.141551104657221,0.16562933,0.03465558256269124
-0.005155970385741261,0.06438319348718835,0.02649945116792461,-0.16312262789533247,-10.965282513335822,10.86403636462464,0.16562934,0.026499451167924612
-0.0033684910194494307,0.07328665704136482,0.019886582820919024,-0.13225736694011178,-9.489539933142687,9.397197188381037,0.16562939999999998,0.019886582820919024
-0.0021504927296543265,0.07625904777738057,0.014591355034814376,-0.10590455572209301,-7.951312727053686,7.8619423283245675,0.16562945,0.014591355034814376
-0.0013401253601781414,0.07510143911239453,0.010406544439746226,-0.08369621190136298,-6.536714656667073,6.4461866194706445,0.16562948,0.010406544439746226
-0.0008138714191100662,0.07120156788909959,0.00714598397669447,-0.06521120926103513,-5.32234746382784,5.227919525605794,0.1656295,0.00714598397669447
-0.00048062000601830685,0.0656104998798499,0.00464547438118412,-0.050010191910207,-4.31146603194972,4.211446995916103,0.16562954,0.00464547438118412
-0.00027517617942402416,0.059108524835363774,0.0027624833846631724,-0.03765981993041895,-3.678526282081127,3.5720052710030235,0.16562954,0.0027624833846631724
-0.00015218870083892066,0.05226071822337364,0.0013750407699838255,-0.027748852293586937,-4.249327090416904,4.13595825782565,0.16562955,0.0013750407699838255
-8.095753358083341e-05,0.04546334898118953,0.0003801372852887913,-0.019898069693900684,-6.899416384681787,6.779250153046026,0.16562958,0.0003801372852887913
-4.1257430426181705e-05,0.03898215381661352,-0.00030814489792663365,-0.013765643664308498,-8.84997217469178,8.72332471808912,0.16562961,-0.00030814489792663365
-2.0132166850006437e-05,0.03298361748833223,-0.0007606053834689447,-0.00904920971084622,-9.852164993802988,9.719518971069725,0.16562964,-0.0007606053834689447
-9.5269073295608e-06,0.027560245664938417,-0.0010348867256541412,-0.005485626843703934,-10.481877896560512,10.343808487102693,0.16562966,-0.0010348867256541414
-4.59779496789263e-06,0.022750697706252158,-0.0011773460803272654,-0.0028491870934624873,-10.831420312162981,10.688541354746476,0.16562966,-0.0011773460803272654
-2.5422419987269873e-06,0.01855563247398706,-0.0012247886592579413,-0.0009488515786135213,-11.169472972087418,11.022398934537485,0.16562967,-0.0012247886592579413
-1.813641994604163e-06,0.01495001013154784,-0.001206035725440968,0.00037505867633947634,-11.327086966216731,11.176407291423196,0.16562968,-0.001206035725440968
-1.6100189511820175e-06,0.011892429485687472,-0.0011433158992215896,0.0012543965243875682,-11.47309040508149,11.319353149642096,0.16562968,-0.0011433158992215893
-1.5516119058218991e-06,0.009332180686689284,-0.0010534790547321662,0.0017967368897884649,-11.53583717063391,11.37953966639552,0.16562968,-0.0010534790547321665
-1.4846911254732543e-06,0.007214337225372347,-0.0009490401382975936,0.002088778328691452,-11.62473689198815,11.466321544288439,0.16562968,-0.0009490401382975936
-1.3670445486472605e-06,0.005483418086059899,-0.0008390645860613643,0.0021995110447245872,-11.626055182095909,11.465908915256891,0.16562968,-0.0008390645860613644
-1.204508578678535e-06,0.004085867779256347,-0.0007299099437659752,0.002183092845907778,-11.666932217590663,11.505388400444842,0.16562968,-0.0007299099437659752
-1.0181886660880946e-06,0.0029716498270193625,-0.0006258395482287087,0.0020814079107453307,-11.644981494722481,11.48232345962442,0.16562968,-0.0006258395482287087
-8.292908322203994e-07,0.0020951856724664712,-0.0005295242416744841,0.001926306131084493,-11.604772877863347,11.441238378610734,0.16562968,-0.0005295242416744841
-6.534659414866931e-07,0.0014157993857129016,-0.00044244759786222815,0.0017415328762451195,-11.585009930781293,11.420796045241929,0.16562968,-0.00044244759786222815
-4.998596351606046e-07,0.0008978209187535668,-0.0003652290815378197,0.0015443703264881694,-11.597576952565166,11.43284508855884,0.16562968,-0.0003652290815378197
-3.7216080029671824e-07,0.0005104387937233668,-0.0002978783645136621,0.001347014340483152,-11.55300813402971,11.387888887898354,0.16562968,-0.0002978783645136621
-2.7022799827398085e-07,0.00022740906281271123,-0.00023999251802247652,0.001157716929823712,-11.592743805751471,11.427341529889205,0.16562968,-0.00023999251802247652
-1.9162796837898874e-07,2.665918504618503e-05,-0.00019090644698289543,0.0009817214207916208,-11.633540226781351,11.46793720104132,0.16562968,-0.00019090644698289543
-1.3283509741216853e-07,-0.00011014131146325212,-0.00014980542749766214,0.000822020389704666,-11.637834981911585,11.472095155675044,0.16562968,-0.00014980542749766214
-9.005263787293307e-08,-0.0001980395318899042,-0.00011580740801175368,0.0006799603897181693,-11.690558752108544,11.524731027651573,0.16562968,-0.00011580740801175368
-5.970808668607588e-08,-0.00024923438192026026,-8.802142418098083e-05,0.0005557196766154567,-11.677934900866234,11.512055981559238,0.16562968,-8.802142418098083e-05
-3.8705006569043236e-08,-0.0002734950757137256,-6.558745682058542e-05,0.0004486793472079084,-11.64614884048408,11.480245660483284,0.16562968,-6.558745682058542e-05
-2.451061688348636e-08,-0.0002785439465942119,-4.770209868865517e-05,0.00035770716263860486,-11.740390229035368,11.574482000163696,0.16562968,-4.770209868865517e-05
-1.5144045459822315e-08,-0.0002703956734180224,-3.3633536807506264e-05,0.0002813712376229784,-11.754177863026635,11.588277782428136,0.16562968,-3.3633536807506264e-05
-9.11253823817164e-09,-0.00025366533825632587,-2.272872259332348e-05,0.0002180962842836556,-11.769308207102195,11.603424856838863,0.16562968,-2.272872259332348e-05
-5.326938186906296e-09,-0.00023182845888136685,-1.4414948917927194e-05,0.00016627547350792568,-11.825163700028904,11.659302186644943,0.16562968,-1.4414948917927192e-05
-3.0155776324399918e-09,-0.00020744534485217517,-8.197575913325772e-06,0.0001243474600920284,-11.838562415856805,11.672725285586871,0.16562968,-8.197575913325772e-06
-1.6466818987085044e-09,-0.00018235285772938423,-3.655258438441008e-06,9.08463494976953e-05,-11.80558798269589,11.63977594491308,0.16562968,-3.655258438441008e-06
-8.635747989918929e-10,-0.00015782256819996118,-4.336824164971849e-07,6.443152043887646e-05,-11.803285827315175,11.6374983198219,0.16562968,-4.336824164971849e-07
-4.3347153912239336e-10,-0.00013468992567133853,1.7614560722929558e-06,4.390276977580281e-05,-11.79335579595293,11.627591421102181,0.16562968,1.7614560722929555e-06
-2.0872166015625486e-10,-0.00011346194632366746,3.1716845663665414e-06,2.820456988147172e-05,-11.784223181889526,11.618480035018125,0.16562968,3.1716845663665414e-06
-9.852126841758163e-11,-9.4402908896285e-05,3.992829414956536e-06,1.6422896971799888e-05,-11.882433249840119,11.716709162006145,0.16562968,3.992829414956536e-06
-4.8935630976056546e-11,-7.760019164493316e-05,4.381703929270004e-06,7.777490286269361e-06,-11.981003061195992,11.815295776079266,0.16562968,4.381703929270004e-06
-2.9219711280088045e-11,-6.301941319364346e-05,4.4622467419782446e-06,1.6108562541648276e-06,-12.003829070480794,11.838136366142527,0.16562968,4.4622467419782446e-06
-2.2726047534544095e-11,-5.054617455257926e-05,4.331027498365772e-06,-2.6243848722494842e-06,-12.055874368204785,11.89019413710515,0.16562968,4.331027498365773e-06
