Reward,Action,Angle,AngleSpeed,Action_RL,Action_ubar,Action_uBAR
-0.014190943729969513,-2.0315852536466696,-0.009259396380511256,0.00398684086452844,-3.0749054329392838,3.070185543873963e-10,1.0433202
-0.0007366002167725735,-0.8057755924779815,-0.015450593683488206,-0.12382394605953898,-1.8490776517260143,7.444890675993326e-11,1.043302
-0.0020872295766823073,-0.5614906675399891,-0.02643234520405364,-0.21963503041130872,-1.6047858126218681,4.7089007992209237e-11,1.0432951
-0.0067665653682167344,-1.1153214051800626,-0.04677010479104836,-0.4067551917398943,-2.1586119011712617,1.1870153087658274e-10,1.0432905
-0.018802975647459964,0.26562067795732514,-0.06686894887468081,-0.40197688167264917,-0.7776614732468997,-1.800417368195937e-11,1.0432822
-0.020928453691036915,0.54631129176095,-0.08537617551076425,-0.3701445327216687,-0.4969720515107806,-4.33940031394942e-11,1.0432833
-0.021048885315940326,0.24309763619018196,-0.10525788840722573,-0.39763425792922963,-0.8001882105035738,-1.6449315161820423e-11,1.0432858
-0.028053444053360778,1.07838799767052,-0.12099157757530342,-0.31467378336155366,0.03510250869752363,-1.0933999771911975e-10,1.0432855
-0.02492648842999232,-0.6209408927782892,-0.14590844575379575,-0.4983373635698467,-1.6642311502865181,5.431039367954477e-11,1.0432903
-0.057183558730430295,3.3256986326435864,-0.15133474727755622,-0.10852603047520959,2.2824160053867573,-8.025578366975423e-10,1.0432826
-0.02504898189795454,-0.984370984599883,-0.16979724712845493,-0.3692499970179743,-2.0276728054528643,9.79764226145539e-11,1.0433018
-0.04492324487163201,1.5676682396007708,-0.18283907951169615,-0.2608366476648244,0.5243782207618073,-1.9637588782059321e-10,1.04329
-0.04038245406440971,-0.3856804262896053,-0.20559184229044594,-0.45505525557499593,-1.428976286610228,3.009538854769129e-11,1.0432959
-0.07286573539692695,3.1448690303262046,-0.21241358386352563,-0.1364348314615938,2.101581515399467,-7.135210926807676e-10,1.0432875
-0.047138873494327084,-0.39736200244193554,-0.23012128483024,-0.3541540193342876,-1.440665253738979,3.0563973000733976e-11,1.0433033
-0.07071372513455751,2.2837277555728988,-0.23925461311096582,-0.18266656561451655,1.2404341606394378,-3.8056482977924616e-10,1.0432936
-0.06062665098682979,-0.21719501055868307,-0.25890359914096645,-0.39297972060001285,-1.2604973081661714,1.5325289956264504e-11,1.0433023
-0.09262177195352687,3.1854971707873623,-0.2642621381444866,-0.10717078007040326,2.142204053044492,-7.33997495863892e-10,1.0432931
-0.07098986113433713,0.0826188087034086,-0.27879592703174666,-0.29067577774520104,-0.9606883764636975,-5.928530880722935e-12,1.0433072
-0.09037156962235063,2.0482089532276473,-0.2882880838063152,-0.18984313549137072,1.0049099938099335,-3.1434179555386794e-10,1.043299
-0.08832505369238812,1.269248918987736,-0.2989225502016352,-0.21268932790640027,0.22594459498143982,-1.4378917535092806e-10,1.0433043
-0.09836052236673108,2.117110371982157,-0.3047220903652834,-0.1159908032729638,1.073806644215166,-3.3664683696596847e-10,1.0433037
-0.09931960388758662,2.262446659395104,-0.30480433359689796,-0.0016448646322911736,1.2191380440909194,-3.8032485076520207e-10,1.0433086
-0.09385004028407934,0.9716418819011645,-0.3088532577264933,-0.08097848259190675,-0.07167150205964523,-9.52815681652883e-11,1.0433134
-0.10118213449369931,2.2662851147070415,-0.3073037818060724,0.030989518408418876,1.2229747112636484,-3.804595967188949e-10,1.0433104
-0.09499482316619455,0.6805687538829619,-0.31199340891770394,-0.09379254223263128,-0.36274594141679195,-5.852246927514821e-11,1.0433147
-0.10535691616342058,2.6715772228189465,-0.30815707258249286,0.07672672670422179,1.6282672963539806,-5.217282460884087e-10,1.0433099
-0.09566244858469579,0.3361073385237828,-0.3131737951237074,-0.10033445082429088,-0.7072090257402017,-2.4345573059577896e-11,1.0433164
-0.10748702133989273,2.8987057776679857,-0.3080032095794102,0.10341171088594397,1.8553959705048413,-6.142606423862782e-10,1.0433098
-0.09598783501418284,0.22904084380092163,-0.3124831834189989,-0.08959947679177416,-0.8142764741462638,-1.546103650253124e-11,1.0433173
-0.10624190059066722,2.7916579387273637,-0.3075540669337861,0.09858232970425507,1.7483477738911406,-5.690501356259225e-10,1.0433102
-0.09562150153136205,0.24525470608813477,-0.3121378544808253,-0.09167575094078362,-0.7980624926484641,-1.6758106822149743e-11,1.0433172
-0.10640766509865787,2.8525743754912325,-0.3068433550251485,0.10588998911353661,1.8092643298895663,-5.943175752735654e-10,1.04331
-0.09533155271261046,0.23966478688908985,-0.3110782800151206,-0.08469849979944313,-0.8036526502665517,-1.629443220583324e-11,1.0433174
-0.10497659594860077,2.7366980221806263,-0.3062661701321117,0.09624219766017814,1.693387738112809,-5.467456368482111e-10,1.0433103
-0.09481321280700869,0.29663071076828534,-0.3105356049194223,-0.08538869574621116,-0.7466863687548415,-2.0940516985206917e-11,1.0433171
-0.10457759291695448,2.7232532122736997,-0.30583946563496256,0.0939227856891948,1.6799429282006022,-5.41465338684718e-10,1.0433103
-0.09450727097862897,0.2955389510501625,-0.31021780138178534,-0.08756671493645599,-0.7477780092637563,-2.085907390853259e-11,1.043317
-0.10405736652278018,2.6562170980842255,-0.3061219857219881,0.08191631319594439,1.6129069331945423,-5.155903206835359e-10,1.0433102
-0.09446417999971093,0.28719613607469463,-0.3111733186154117,-0.10102665786847165,-0.7561203474027054,-2.0219580048196178e-11,1.0433165
-0.10583964726555195,2.8266896694572274,-0.30650607212200015,0.09334492986823054,1.7833799814730396,-5.839274236368544e-10,1.0433097
