Reward,Action,Angle,AngleSpeed,Action_RL,Action_ubar,Action_uBAR
-0.7726382276596826,-13.8758491006148,0.6697631872583599,-0.6724299502612412,-14.91917857972745,1.8024688790817398e-09,1.0433295
-0.4979991112627523,-2.049434179338705,0.6440509465503116,-0.5142448141609658,-3.0926774686542124,3.216718601645498e-10,1.0432433
-0.44547433646304796,-2.0561959589375456,0.6254337278809939,-0.37234437338635307,-3.0994483081580535,3.2066680274620696e-10,1.0432523
-0.4134798432451765,-2.906623820657202,0.6069711663771451,-0.36925123007697636,-3.949884157194864,6.154210810448535e-10,1.0432603
-0.3928084493882205,-3.2802142435597945,0.585296332748886,-0.4334966725651814,-4.323475414737919,7.90856314955394e-10,1.0432612
-0.37266369858898407,-3.3615420489979253,0.5591266742884787,-0.5233931692081453,-4.404800478407986,8.36452074736895e-10,1.0432584
-0.3527314512101787,-3.565777944840272,0.5261054087083326,-0.6604253116029243,-4.609032321253333,9.552976017409588e-10,1.0432544
-0.3375181503863828,-4.137038807364441,0.48088769838081874,-0.9043542065502762,-5.180286746866862,1.3462941664272643e-09,1.0432479
-0.33251126686912835,-4.4127809060284475,0.4199203704125375,-1.2193465593656247,-5.456019428236397,1.5856959765813222e-09,1.0432385
-0.3345013080318836,-3.080192747345902,0.3511398871968333,-1.3756096643140838,-4.123423043253754,7.265777155739593e-10,1.0432303
-0.31363546785519075,-1.0516903627757246,0.2873705398871031,-1.2753869461946044,-2.094918393100264,1.1976656674551427e-10,1.043228
-0.2471175524816469,1.3691380625349234,0.2444984121244227,-0.857442555253608,0.3259049064833076,-1.5260766105559084e-10,1.0432332
-0.13352267843414453,0.47162627873859997,0.21424109464640823,-0.6051463495602893,-0.5716220170110126,-3.438403432249777e-11,1.0432483
-0.08304477013919795,-0.72478484068877,0.18652061340017861,-0.5544096249245919,-1.7680461303543669,6.90391759214147e-11,1.0432613
-0.06616606683624125,-0.7994525577917413,0.15975827495750064,-0.5352467688535593,-1.842717423744648,7.766257885955811e-11,1.0432649
-0.0545857789658751,-0.6435543424304639,0.1341347626117809,-0.5124702469143948,-1.6868211157130277,5.868688810385229e-11,1.0432668
-0.044328765669479984,-0.27213182708224326,0.11148524515750587,-0.45299034908550045,-1.3154007460954438,2.2111648524577762e-11,1.0432689
-0.033012681538277286,-0.25238069258114115,0.09111491429735236,-0.4074066172030703,-1.2956535454988036,2.0018404965911117e-11,1.0432729
-0.024968653488879035,-0.2621272732477345,0.07219071245215783,-0.3784840369038906,-1.3054031063982294,2.0612138829468895e-11,1.0432758
-0.019592942373308064,-0.23754323785657616,0.05418973726623638,-0.36001950371842883,-1.2808213359815417,1.858125292878972e-11,1.0432781
-0.015899498365030268,-0.039578204609856414,0.03792304627886442,-0.3253338197474393,-1.0828579716500677,3.773295900390807e-12,1.0432798
-0.012027077197730033,0.06863185495965803,0.023592867592963265,-0.2866035737180231,-0.9746504154682962,-3.5643069512485565e-12,1.0432823
-0.008803613372386563,0.1811880910359352,0.011506250049713238,-0.24173235086500053,-0.8620968019882032,-1.1750313371221654e-11,1.0432849
-0.006180164244626782,0.45201494327984887,0.0032412194370140066,-0.16530061225398462,-0.5912726915349636,-3.4735830693957176e-11,1.0432876
-0.0027932425925526203,0.22429411039865862,-0.0032200598316236605,-0.12922558537275333,-0.8189980543883737,-1.551894164277213e-11,1.0432922
-0.0016889017141477132,0.09277789249276731,-0.009106256941575887,-0.1177239421990445,-0.9505164180711009,-5.894993475677099e-12,1.0432943
-0.0014812601625919944,0.11155084229890291,-0.014497302650074498,-0.1078209141699722,-0.9317444219378751,-7.301570567819424e-12,1.0432953
-0.0013802739110937772,0.08698950351090594,-0.019779556888544457,-0.10564508476939916,-0.956306475983303,-5.607969123432078e-12,1.043296
-0.001519348888115552,0.10967964175285765,-0.024980898833301582,-0.10402683889514253,-0.9336166953675848,-7.243056613856375e-12,1.0432963
-0.0017231711140333827,0.1302593047046171,-0.030141982269483777,-0.10322166872364388,-0.9130372708328964,-8.751120283631197e-12,1.0432966
-0.0020131297739827193,0.19778622156122655,-0.0349498222295293,-0.09615679920091039,-0.8455105923897861,-1.3831113572517815e-11,1.0432968
