Reward,Action,Angle,AngleSpeed
-0.03576241896565739,0.8063227997635347,0.058348278595415325,0.7259244724944496
-0.05659238042257491,0.7008743331669591,0.10208787882769713,0.8747920046456358
-0.08717611275212107,0.47756948121657816,0.15323089938168707,1.0228604110797987
-0.12822349487756723,0.3456071423061179,0.21268967225834556,1.1891754575331694
-0.18670182230184035,0.2260502965173805,0.2817596870561108,1.3814002959553051
-0.2703133153274319,0.3132352325872543,0.3636057052222436,1.636920363322656
-0.4001649538005241,0.07083321481890714,0.4593197164014663,1.9142802235844538
-0.5778852282197522,-0.6809911188658068,0.5665514854817685,2.1446353816060437
-0.7823002664450475,-1.1720020220966456,0.685120447072681,2.3713792318182505
-1.0333309412164065,-1.2637120358074174,0.817940304023819,2.6563971390227583
-1.3762321556605026,-1.2494953753796554,0.9687541623430389,3.016277166384398
-1.8499263969055135,-1.2841243722322517,1.1408438679425188,3.441794111989596
-2.4877272010112277,-1.2679901642184648,1.3375106060790114,3.9333347627298494
-3.337547541989639,-1.2250245082806313,1.5614738630304263,4.479265139028299
-4.444805707483518,0.4727197742157697,1.8264808887690618,5.300140514772707
-6.149181384672132,2.303024137596312,2.142768804183379,6.325758308286339
-8.593090202358015,-0.3320191126788139,2.488097885979877,6.906581635929961
-10.961980506005409,-1.1235775057279924,2.8477988176931097,7.194018634264657
-13.286959679952624,-1.2693159116778083,3.2088393392631334,7.220810431400477
-14.666378854351688,-0.8748687246331182,3.5607984948644824,7.03918311202698
-12.366839247242439,0.6628747322530777,3.902465391445153,6.833337931613414
-10.338524340631007,1.1163756956203272,4.2266468391996055,6.483628955089041
-8.434410017967139,1.1467802574124764,4.526266812143845,5.992399458884803
-6.678393461877654,0.8635601859238939,4.795511141001436,5.384886577151816
-5.113669912297285,0.8917077460971272,5.034072752635509,4.771232232681465
-3.839572755194786,1.6807377717245302,5.249663482021123,4.311814587712304
-2.931341866959743,2.223062971465695,5.448037707503298,3.967484509643493
-2.275564846671173,2.3148810327328166,5.633609599138184,3.71143783269773
-1.803425679075491,2.098446806269761,5.81149966904864,3.557801398209123
-1.4903448900063152,1.4361301742662058,5.9831211464125795,3.4324295472787867
-1.269626099458126,1.1959678833780742,6.152628076607795,3.390138603904308
-1.1669737209147288,0.7902879803764128,6.323180167240857,3.4110418126612556
-1.165124820229295,0.06787212709023294,6.4957407062655514,3.4512107804938754
-1.2367203665415263,-0.6745248114178302,6.671153252047248,3.508250915633941
-1.3823948557927215,-1.045600709279717,6.852910348706925,3.6351419331935295
-1.6472201882632063,-1.099034973820208,7.046652203332898,3.87483709251946
-2.0854832162885786,-1.0794745991186139,7.2582266321301425,4.231488575944896
-2.7424855192724378,-1.1092236365519197,7.492521574067094,4.68589883873903
-3.659457906563674,-1.0949463295889759,7.753681224212719,5.223193002912496
-4.8917109811940005,-1.0854605545470557,8.04401145005354,5.8066045168164235
-6.472256879933498,-0.2873552398035297,8.369011459232674,6.500000183582665
-8.576424067736552,-0.867809017293071,8.720138326979557,7.022537354937662
-10.871338156511131,-0.9975197489014931,9.08807477142449,7.3587288888986455
-13.283516401984949,-1.011142582299433,9.460816791570323,7.454840402916663
-15.20266495543564,-0.8578262652431522,9.825773951097407,7.2991431905416695
-12.838676302480753,0.23895647333043524,10.17788570229268,7.042235023905472
-10.665645326471571,1.2156225196186188,10.513468021212873,6.7116463784038505
-8.720590667061678,1.249759673186505,10.825197775455221,6.2345950848469815
-6.919580331287424,0.9380240672630926,11.107005672782703,5.636157946549634
-5.307328294327003,0.977047480449349,11.358874003286061,5.037366610067174
-3.997644578489627,1.4457787917289335,11.58653332500667,4.553186434412179
-3.0365737480729997,1.8281038854042606,11.796763173642828,4.204596972723187
-2.363338064259382,1.7829417124858566,11.994270584028948,3.9501482077224055
-1.8894189132007697,1.3241533897826734,12.181406687022386,3.7427220598687634
-1.5498414121963138,0.9205134995878129,12.361364427347155,3.59915480649536
-1.3379921059006,0.7569921238218211,12.539365612949476,3.5600237120464135
-1.268177674515596,0.26743481670378433,12.71835999520685,3.57988764514746
-1.304969157471408,-0.5557251056096207,12.898864122086296,3.6100825375889136
-1.4151084847857058,-1.1344422790855413,13.083099968714956,3.6847169325731848
-1.6262989668160128,-1.2553301732659685,13.276447307405089,3.866946773802657
-2.0011116958456343,-1.2550102375406595,13.484828016695667,4.167614185811561
-2.5821944801299255,-1.3151730097002243,13.713144908552465,4.566337837135956
-3.401925062582539,-1.2998678679259283,13.965891848906221,5.054938807075126
-4.515527776560902,-1.2757179489987835,14.246022213742043,5.602607296716418
-5.960170875141768,0.14327494663962204,14.564505182412127,6.369659373401672
-8.050057144460355,-0.5092534691198767,14.913296455234175,6.975825456440953
-10.375386343722294,-1.0542112134166173,15.280942277930658,7.352916453929666
-12.776778550143277,-1.158100009086393,15.655433393257779,7.489822306542433
-15.153097798867162,-1.0223152802983642,16.024226108469243,7.375854304229249
-13.422811253689366,0.0054174003800671056,16.38139631938131,7.14340421824133
-11.195285563981527,0.8070686096642311,16.721231799024892,6.796709592871652
-9.150762344441608,1.2135258480287894,17.038347507978244,6.342314179067044
-7.304005059224627,1.01696965183101,17.326668991635046,5.766429673136063
-5.645184991897329,0.910644334174927,17.58436333663516,5.1538869000022824
-4.2589638227434286,1.4129855083707423,17.816892617479233,4.650585616881475
-3.2322091988009154,1.7381142814253558,18.03025774045159,4.267302459447135
